:START_ID(Listing),:END_ID(Street),:TYPE
44596070,street|bf1dc48f3ca5b0,ON_STREET
44098771,street|e4af23d6fa4bbe,ON_STREET
45088511,street|e65ae6da2234ab,ON_STREET
44161504,street|98a7484bd5b3c5,ON_STREET
44984143,street|5b066118b43f13,ON_STREET
45186557,street|9a06d3a5b705c1,ON_STREET
41019599,street|44133a57cdb294,ON_STREET
44784242,street|099761beebc0f8,ON_STREET
44487371,street|d178c8b4130c4d,ON_STREET
45010087,street|bf1dc48f3ca5b0,ON_STREET
44460227,street|ac6fc5e72408aa,ON_STREET
44971134,street|0f6a37772581a8,ON_STREET
44884297,street|e83edd16808200,ON_STREET
44754807,street|be13758b1f68ec,ON_STREET
45114937,street|62bcf0a2dd6748,ON_STREET
44992813,street|ed92e32d74ae10,ON_STREET
45137965,street|b81d499e3c7c5b,ON_STREET
44833225,street|22c3c076fa77f0,ON_STREET
45105861,street|a6a5a1360f448f,ON_STREET
45155379,street|e806379a99a824,ON_STREET
45149575,street|c340831943c979,ON_STREET
44963047,street|b8c0846cd936a3,ON_STREET
45140583,street|507083c06c6b36,ON_STREET
45250023,street|d7b6768b709310,ON_STREET
45254655,street|c2225f0e021edb,ON_STREET
45247769,street|862244bf71ef01,ON_STREET
44995869,street|507083c06c6b36,ON_STREET
44652527,street|007816a24c1b9f,ON_STREET
45212157,street|054d42cd498a51,ON_STREET
44389301,street|a433c0c381ed1e,ON_STREET
43928437,street|502c399cb24e65,ON_STREET
45011234,street|728f2001a3ebfc,ON_STREET
45005393,street|355c05741095e4,ON_STREET
43585255,street|86754cd3b45c0a,ON_STREET
44885592,street|507083c06c6b36,ON_STREET
45248570,street|6b1b07dbf587e6,ON_STREET
44812705,street|b5c12d514a80c9,ON_STREET
45250342,street|644af0447c616a,ON_STREET
45254675,street|e45d46d50938d0,ON_STREET
45132591,street|8cbcb7d265ecb4,ON_STREET
45248004,street|d3a38740a1f87c,ON_STREET
44857911,street|0d1f4e04c77c59,ON_STREET
44125406,street|6bd0230e6fb647,ON_STREET
45227685,street|ca86a5ad2e808a,ON_STREET
44973672,street|bf1dc48f3ca5b0,ON_STREET
45237438,street|726515f00ab6b7,ON_STREET
45059567,street|c388fe0155f3b8,ON_STREET
44926293,street|0d23b229b2a954,ON_STREET
44888767,street|f1ead5a6918d30,ON_STREET
45047879,street|e53552fae1ec23,ON_STREET
44959298,street|9e95c572471099,ON_STREET
43900905,street|552fe81d697831,ON_STREET
44807149,street|c2225f0e021edb,ON_STREET
44827098,street|bd5cde93acb8c8,ON_STREET
45025878,street|2c4820407ed488,ON_STREET
44653894,street|9545f44010a89f,ON_STREET
44823393,street|81a49ce913fee0,ON_STREET
44495738,street|9b3742d3321c5c,ON_STREET
43727121,street|88a8a431d27919,ON_STREET
44619715,street|9ab0ea9c8950a1,ON_STREET
45250648,street|726515f00ab6b7,ON_STREET
44713426,street|3b767d9f77d896,ON_STREET
43899485,street|0c60e420e21005,ON_STREET
44689369,street|d0bd8b8ea6c620,ON_STREET
44452047,street|75646597c099ee,ON_STREET
43578966,street|1e0a98cc6e8937,ON_STREET
44605207,street|f04d6f15471218,ON_STREET
45106137,street|0b156c072480b7,ON_STREET
45252017,street|08c622b3fadf24,ON_STREET
43637784,street|e2f481b7a480d0,ON_STREET
43698050,street|a433c0c381ed1e,ON_STREET
45124968,street|651da9e9516824,ON_STREET
44156207,street|9e395773f201e8,ON_STREET
44818736,street|9545f44010a89f,ON_STREET
44935288,street|db427a7e6c1ddb,ON_STREET
44645993,street|0d23b229b2a954,ON_STREET
44334707,street|0ba980773cd10c,ON_STREET
45252025,street|1b0cc29ebf0319,ON_STREET
43937421,street|95db879665a25d,ON_STREET
43588872,street|c7df1da9a5be96,ON_STREET
43857274,street|3824b2bdb2234c,ON_STREET
44488972,street|ec34e12913c53b,ON_STREET
44790683,street|08c622b3fadf24,ON_STREET
45252225,street|aadedd18eff5d2,ON_STREET
45229849,street|ef4c231490f410,ON_STREET
45141247,street|5cd3b61a5ab0d2,ON_STREET
45063348,street|c441867d7dc366,ON_STREET
45109178,street|9316fccc718cb0,ON_STREET
44290797,street|74b5ef97220171,ON_STREET
44997313,street|f9e37f10af1748,ON_STREET
45249096,street|8cccf56abc818c,ON_STREET
45253098,street|4de03d9b6410b5,ON_STREET
44596675,street|0b156c072480b7,ON_STREET
44996895,street|3c052f4faad1b6,ON_STREET
45102762,street|9a06d3a5b705c1,ON_STREET
44187043,street|b1b73e7c0ce418,ON_STREET
45204859,street|20f357fc29b2f4,ON_STREET
42991175,street|aa70ed05de5078,ON_STREET
44957835,street|f27088b2bc980e,ON_STREET
45055915,street|ab3fe0c5a08be4,ON_STREET
45144108,street|d6a33fbb583196,ON_STREET
45140720,street|64f6cd3e9e7a53,ON_STREET
45118442,street|fb5ab2dcc5e5a6,ON_STREET
45055816,street|6bd0230e6fb647,ON_STREET
44508062,street|90d539b8fe0016,ON_STREET
45178550,street|90d539b8fe0016,ON_STREET
45232121,street|25495e276b3b21,ON_STREET
44666611,street|5c9bb24e338e2d,ON_STREET
44821134,street|922687336883cf,ON_STREET
45009349,street|9c34c3a8c1ba5d,ON_STREET
45008472,street|044f795b9b6534,ON_STREET
45246455,street|94cbd7b2a2b662,ON_STREET
43572906,street|c34edd180c1a68,ON_STREET
44880471,street|02b5205b6d9822,ON_STREET
45144416,street|87e4c8485bda3c,ON_STREET
44235703,street|6ab65ae4c65b83,ON_STREET
44733927,street|f6be0217c06df3,ON_STREET
45097499,street|90e131f8db3279,ON_STREET
42513639,street|44133a57cdb294,ON_STREET
44859306,street|163b06040eb1ff,ON_STREET
44887265,street|0d1f4e04c77c59,ON_STREET
44102172,street|e2aadb2e8ada1a,ON_STREET
45159325,street|908b7b8744df37,ON_STREET
45151807,street|dcbc87310129fd,ON_STREET
45152244,street|cc82708de990c6,ON_STREET
45095939,street|c88becbcc1a11c,ON_STREET
45154419,street|3b16de3b0c0bd1,ON_STREET
45084742,street|3af6236e8cfe7b,ON_STREET
45101930,street|3af6236e8cfe7b,ON_STREET
45152823,street|3af6236e8cfe7b,ON_STREET
44971824,street|3b16de3b0c0bd1,ON_STREET
44960061,street|43caf75719bc76,ON_STREET
44996009,street|b2f2839bbf1849,ON_STREET
44998073,street|b2f2839bbf1849,ON_STREET
43503286,street|728f2001a3ebfc,ON_STREET
45248754,street|6576e2984436d9,ON_STREET
44855737,street|37d90a43c37c19,ON_STREET
45249634,street|238e4308efea1f,ON_STREET
45143569,street|b85c806091a880,ON_STREET
45151295,street|61bffe6a2a5f5d,ON_STREET
45020016,street|8093432e785d65,ON_STREET
45155645,street|61bffe6a2a5f5d,ON_STREET
45164175,street|879743601c81d7,ON_STREET
45054905,street|b98a9431974346,ON_STREET
44441867,street|4a1829e07f2165,ON_STREET
45156037,street|b98a9431974346,ON_STREET
45128189,street|fdbf55ffb00355,ON_STREET
45136662,street|ea5c42ef90dd93,ON_STREET
45075295,street|0d1f4e04c77c59,ON_STREET
44009956,street|74b5ef97220171,ON_STREET
44489869,street|92de2566bcb152,ON_STREET
44010041,street|526b4e7428d409,ON_STREET
44832652,street|2d0a83fe719bd3,ON_STREET
44899155,street|d57cf08179faf8,ON_STREET
43900461,street|b81227929f2170,ON_STREET
44156256,street|92de2566bcb152,ON_STREET
44340134,street|507083c06c6b36,ON_STREET
44790440,street|c8b7b1f4440cee,ON_STREET
44714315,street|a71afc09375467,ON_STREET
44954044,street|bc5cc3b63c4287,ON_STREET
43900366,street|a59ca09961ce1c,ON_STREET
43496938,street|c024f5b4dbd53f,ON_STREET
45196417,street|bc579d46c4b33d,ON_STREET
44359769,street|e83edd16808200,ON_STREET
45197057,street|6b39bdc144e78e,ON_STREET
43873781,street|e45d46d50938d0,ON_STREET
45197430,street|56fcfc53fe7cb9,ON_STREET
45178935,street|5d4b29a0064adc,ON_STREET
44995879,street|6d3b2cf14a4ad1,ON_STREET
43942031,street|adae8d3ff7067a,ON_STREET
45107836,street|b5983b1a40d9e8,ON_STREET
44923306,street|dddc928be64fb3,ON_STREET
45097170,street|a466a3f83f76bf,ON_STREET
45125769,street|74b5ef97220171,ON_STREET
44529715,street|575ddfe6b440c6,ON_STREET
45023000,street|f62e36c43f8846,ON_STREET
45142553,street|76db5c0217cff3,ON_STREET
45189213,street|eedaab1373c3d6,ON_STREET
45238334,street|8315ee0a25c3a8,ON_STREET
44629805,street|6d29b3ac8bcac5,ON_STREET
44786778,street|cd68a2119e18d6,ON_STREET
44742848,street|fb5ab2dcc5e5a6,ON_STREET
44786880,street|cd68a2119e18d6,ON_STREET
45130272,street|cdcbdf071d8be8,ON_STREET
45240894,street|8b1f3144435c27,ON_STREET
45101549,street|a413d01b0037bd,ON_STREET
45074990,street|621d9f92f17f8e,ON_STREET
45101591,street|872a735822dc69,ON_STREET
44526452,street|a413d01b0037bd,ON_STREET
45202806,street|433c7b3275dc61,ON_STREET
40489660,street|7e8bbffaa49fb0,ON_STREET
44616036,street|f007d1d519f583,ON_STREET
44624437,street|9482ac50ca0b39,ON_STREET
45104256,street|194b7e6fd59510,ON_STREET
44840966,street|b8d42624e987b0,ON_STREET
45204788,street|c4c9f11de0170d,ON_STREET
45093376,street|e492cdf2b44221,ON_STREET
45229984,street|0d1f4e04c77c59,ON_STREET
44440058,street|61bfac4bf52607,ON_STREET
45233856,street|d3ba8af6964866,ON_STREET
44186994,street|61bfac4bf52607,ON_STREET
45232672,street|fdbf55ffb00355,ON_STREET
44511198,street|e83edd16808200,ON_STREET
43813634,street|0d1f4e04c77c59,ON_STREET
43113947,street|22ce0bf0e1ffe4,ON_STREET
45144302,street|9e95c572471099,ON_STREET
45246442,street|e2aadb2e8ada1a,ON_STREET
45247355,street|5bcfb20cf34d6b,ON_STREET
45237954,street|d7a60e73467915,ON_STREET
45247316,street|925b879a765bcd,ON_STREET
45220098,street|9ab0ea9c8950a1,ON_STREET
45171086,street|cc3cfffb9651de,ON_STREET
45230039,street|26673b3aa17f3d,ON_STREET
45204910,street|bd5cde93acb8c8,ON_STREET
45247172,street|925b879a765bcd,ON_STREET
44740495,street|9a320101084181,ON_STREET
44418456,street|793f79a32b8293,ON_STREET
44910264__2,street|fdbf55ffb00355,ON_STREET
44397207,street|a966eeb717f957,ON_STREET
45121026,street|728f2001a3ebfc,ON_STREET
45144226,street|35c58ff27ca4f1,ON_STREET
43499957,street|ceab58fccf4097,ON_STREET
44995636,street|351637e1c9dc48,ON_STREET
44954094,street|8bbe56b2fd23dc,ON_STREET
45108854,street|3d0c4e14c5c6cd,ON_STREET
44066576,street|507083c06c6b36,ON_STREET
45244387,street|1e09c666bc0041,ON_STREET
44886954,street|38860a1b9eabb9,ON_STREET
45247040,street|3c297639571927,ON_STREET
45133836,street|d6a33fbb583196,ON_STREET
44315816__2,street|507083c06c6b36,ON_STREET
42180154,street|db0861b626f000,ON_STREET
45247303,street|92de2566bcb152,ON_STREET
45219816,street|8f4317e66e7a61,ON_STREET
44954267,street|deefa2ec0b8254,ON_STREET
44621409,street|61bfac4bf52607,ON_STREET
45088499,street|507083c06c6b36,ON_STREET
44348188,street|507083c06c6b36,ON_STREET
44640984,street|577565b0e1e61e,ON_STREET
45246086,street|73fe3cb0b9e8d1,ON_STREET
45093839,street|cc086369204ce8,ON_STREET
44881508,street|cd68a2119e18d6,ON_STREET
45245678,street|b98a9431974346,ON_STREET
45118036,street|02ef629cebb04d,ON_STREET
44732699,street|eafdc0cac56524,ON_STREET
45246006,street|12ce94c52d19ac,ON_STREET
44842280,street|1b0cc29ebf0319,ON_STREET
42235197,street|e0089213b2f69c,ON_STREET
44694186,street|49d68cbfb7b836,ON_STREET
45245743,street|017e7e66f1d738,ON_STREET
44426090,street|cc3cfffb9651de,ON_STREET
45065862,street|9e7b441a22606f,ON_STREET
44732057,street|bc2f0f6bca8384,ON_STREET
45246152,street|b345dc20df5c7e,ON_STREET
45240187__2,street|e5affe0780a079,ON_STREET
44881518,street|be612371a7d71f,ON_STREET
44543331,street|21b136c9923758,ON_STREET
45118041,street|a34726189bfd92,ON_STREET
45205916,street|433c7b3275dc61,ON_STREET
45242102,street|955f69ffbff265,ON_STREET
45093729,street|9082ab78273c55,ON_STREET
44994529,street|726515f00ab6b7,ON_STREET
44730405,street|392279df3aedbd,ON_STREET
45243471,street|0ba980773cd10c,ON_STREET
45244632,street|a466a3f83f76bf,ON_STREET
45243957,street|9bac795d90eecf,ON_STREET
45240083,street|798c173b2e6994,ON_STREET
44538856,street|94cbd7b2a2b662,ON_STREET
41641818,street|a4e4ab54d59f6a,ON_STREET
45152520,street|3ca75f869383a7,ON_STREET
45245900,street|3ca75f869383a7,ON_STREET
45244754,street|37997a8f910e83,ON_STREET
45240240,street|1b0cc29ebf0319,ON_STREET
43955966,street|90d539b8fe0016,ON_STREET
45174323,street|90d539b8fe0016,ON_STREET
45020835,street|b98a9431974346,ON_STREET
45245437,street|21ca3f596a2988,ON_STREET
45111083,street|8ecfb9d02e5ff8,ON_STREET
45190792,street|246a0cb86aa59a,ON_STREET
45244640,street|9293b3ccb693cb,ON_STREET
45245193,street|925b879a765bcd,ON_STREET
45174425,street|04a885f47d0517,ON_STREET
45195213,street|eedaab1373c3d6,ON_STREET
45161542,street|502698af6d0376,ON_STREET
45240385,street|22fe67caeda438,ON_STREET
44833424,street|da7b153e1ab988,ON_STREET
45005604,street|56fcfc53fe7cb9,ON_STREET
45236756,street|c007e75bf2f3fc,ON_STREET
45231699,street|8c1012fa31da1f,ON_STREET
45140536,street|f254e5c1aeabed,ON_STREET
44668641,street|bcc56176355d79,ON_STREET
44932247,street|bf7331eb5e2683,ON_STREET
45241889,street|77ff53eb647c3d,ON_STREET
40626546,street|2d4dcc2f2dfd68,ON_STREET
45242724,street|4423ba9230601d,ON_STREET
44244182,street|611f1752b127a6,ON_STREET
43173312,street|563a535f4b4c5c,ON_STREET
45026281,street|2f8a4dd33396b2,ON_STREET
45058266,street|aff4f0c06a4647,ON_STREET
45235440,street|db0d00078e9b7b,ON_STREET
45244241,street|5e70b635a29ab9,ON_STREET
44890833,street|3326d4dac33580,ON_STREET
45215996,street|a3af6d27574c77,ON_STREET
45243708,street|5b7316bb821f3f,ON_STREET
44648582,street|7e8bbffaa49fb0,ON_STREET
45160018,street|be13758b1f68ec,ON_STREET
44428066,street|e331370630dd35,ON_STREET
41358196,street|fb5ab2dcc5e5a6,ON_STREET
45237780,street|60e864051deaef,ON_STREET
45240363,street|f28b559898db6a,ON_STREET
45242594,street|fb5ab2dcc5e5a6,ON_STREET
45207820,street|488a59b328c3ab,ON_STREET
44296142,street|8f47efdc5f349f,ON_STREET
44459429,street|5edc6e4a82746d,ON_STREET
45231780,street|ddf521b1117815,ON_STREET
45222961,street|f113cf2a3c082c,ON_STREET
44487231,street|9545f44010a89f,ON_STREET
45239656,street|deefa2ec0b8254,ON_STREET
45241462,street|925b879a765bcd,ON_STREET
42156226,street|7c800fa3053748,ON_STREET
45242428,street|897d8f8ae8ccb5,ON_STREET
44887491,street|ffb0d41aaea95a,ON_STREET
45241974,street|8315ee0a25c3a8,ON_STREET
45239681,street|37d90a43c37c19,ON_STREET
45230659,street|0d1f4e04c77c59,ON_STREET
45223417,street|6bd0230e6fb647,ON_STREET
44127135,street|edfdac927bcf03,ON_STREET
38237735,street|507083c06c6b36,ON_STREET
45054518,street|66e9884f9fd21f,ON_STREET
36834013,street|507083c06c6b36,ON_STREET
37178168,street|507083c06c6b36,ON_STREET
43751182,street|6d29b3ac8bcac5,ON_STREET
44648382,street|7e8bbffaa49fb0,ON_STREET
44417445,street|2126960969f713,ON_STREET
44655376,street|1088984b92cf72,ON_STREET
45076615,street|0d23b229b2a954,ON_STREET
44382702,street|bb171da1174a37,ON_STREET
43015737,street|8692fcaa590631,ON_STREET
44091096,street|a59ca09961ce1c,ON_STREET
44786304,street|79aff9d5fe8a85,ON_STREET
42159430,street|e4af23d6fa4bbe,ON_STREET
44351675,street|768b53b9fa553f,ON_STREET
43716412,street|f7ecfc0c648d18,ON_STREET
45104556,street|a6cce37437e169,ON_STREET
44897311,street|02c978ede2c39f,ON_STREET
42956794,street|b87e1fc6587fd9,ON_STREET
44368428,street|fb5ab2dcc5e5a6,ON_STREET
43377808,street|bfa39e64dcfb83,ON_STREET
44827162,street|2e2579b28f6b8e,ON_STREET
42850213,street|9be6e6b8f99e34,ON_STREET
44041170,street|49d68cbfb7b836,ON_STREET
44733999,street|f6be0217c06df3,ON_STREET
40018547,street|552fe81d697831,ON_STREET
42687922,street|163b06040eb1ff,ON_STREET
44905888,street|1b0cc29ebf0319,ON_STREET
44041264,street|fb889c73c16177,ON_STREET
45206386,street|c79b567ac98daa,ON_STREET
44716797,street|925b879a765bcd,ON_STREET
45176450,street|f9072f356e51ca,ON_STREET
45144435,street|a3584376cc0a8b,ON_STREET
44615822,street|e331370630dd35,ON_STREET
44669242,street|60ced8ae5efbb3,ON_STREET
44915368,street|fed9690b624c95,ON_STREET
45112879,street|d6a33fbb583196,ON_STREET
45125747,street|fb5ab2dcc5e5a6,ON_STREET
44624881,street|1bdc8599841978,ON_STREET
44915344,street|15a189de8486b1,ON_STREET
43100236,street|2d4dcc2f2dfd68,ON_STREET
45206027,street|b4bb8962f732ba,ON_STREET
45087480,street|618df60debb3ae,ON_STREET
45077780,street|f481976c16959e,ON_STREET
45081886,street|3b16de3b0c0bd1,ON_STREET
45128056,street|6d2f395af82171,ON_STREET
45146527,street|142aaa4c6553e8,ON_STREET
45229568,street|b2c2b632dd468d,ON_STREET
45059852,street|e53552fae1ec23,ON_STREET
44775591,street|86754cd3b45c0a,ON_STREET
44620918,street|aef66eaa87e57a,ON_STREET
45210238,street|f7737c816b8812,ON_STREET
45201082,street|23bcf140a7a93c,ON_STREET
44820662,street|7c2ccb95a701dc,ON_STREET
45102993,street|c2dad9020366d3,ON_STREET
44945981,street|0d8995909c7e5d,ON_STREET
45104283,street|47b516e68ffa13,ON_STREET
45160333,street|728f2001a3ebfc,ON_STREET
45157309,street|0b156c072480b7,ON_STREET
44398073,street|ac26955f7b0dd1,ON_STREET
44804549,street|c98809d6510926,ON_STREET
44830541,street|94cbd7b2a2b662,ON_STREET
45114495,street|c007e75bf2f3fc,ON_STREET
45154879,street|60e864051deaef,ON_STREET
44746209,street|846d539cec4638,ON_STREET
44891727,street|81f46e6aea6309,ON_STREET
44959037,street|cbfe693e357dc0,ON_STREET
44878017,street|143109baf530de,ON_STREET
42182617,street|d53d0026972b5a,ON_STREET
45005790,street|577565b0e1e61e,ON_STREET
44942882,street|0d8995909c7e5d,ON_STREET
45240681,street|fc4ede48629175,ON_STREET
45163698,street|a8ee74038c36c7,ON_STREET
44835622,street|5c92c8c487c229,ON_STREET
45085966,street|b81d499e3c7c5b,ON_STREET
45043941,street|74579f5d173e40,ON_STREET
45238048,street|ed0d67c0f96715,ON_STREET
45236792,street|33c8b1b422d469,ON_STREET
45104084,street|ec8d795d35d3c0,ON_STREET
45240745,street|52ba34028443b7,ON_STREET
45221402,street|c4bff55114df27,ON_STREET
45233688,street|2b65fcf836fedc,ON_STREET
45202146,street|cd56eeb780c4a6,ON_STREET
44841956,street|507083c06c6b36,ON_STREET
44912644,street|298c7833b88e2f,ON_STREET
44857859,street|507083c06c6b36,ON_STREET
45157792,street|ea5c42ef90dd93,ON_STREET
45010057,street|507083c06c6b36,ON_STREET
44990934,street|61bfac4bf52607,ON_STREET
45056553,street|92de2566bcb152,ON_STREET
44854998,street|0d1f4e04c77c59,ON_STREET
45215331,street|1ef61b50196d7f,ON_STREET
44881676,street|0d1f4e04c77c59,ON_STREET
44907937,street|0d1f4e04c77c59,ON_STREET
45035345,street|3ca75f869383a7,ON_STREET
44922460,street|92de2566bcb152,ON_STREET
45222316,street|3ca75f869383a7,ON_STREET
45025939,street|de0fc9cc4b8ffd,ON_STREET
44233376,street|4b682015fb8908,ON_STREET
43903476,street|577565b0e1e61e,ON_STREET
45204163,street|c7f257f7b2bcd3,ON_STREET
45240090,street|070a49526f7633,ON_STREET
45215597,street|fb5ab2dcc5e5a6,ON_STREET
45104897,street|0d1f4e04c77c59,ON_STREET
45239064,street|9860a41052e85c,ON_STREET
45239402,street|ed92e32d74ae10,ON_STREET
44515581,street|1ff44d09b75dc9,ON_STREET
45163492,street|762ff884135b95,ON_STREET
43216915,street|9e395773f201e8,ON_STREET
45016818,street|82e969b9fc0842,ON_STREET
45047466,street|82e969b9fc0842,ON_STREET
45128479,street|cbfe693e357dc0,ON_STREET
41491999,street|c6bb56fcc7853b,ON_STREET
44554063,street|e5affe0780a079,ON_STREET
45194730,street|2b2d09142083d8,ON_STREET
45239247,street|86754cd3b45c0a,ON_STREET
44766246,street|28114df5b81a37,ON_STREET
45238719,street|db0d00078e9b7b,ON_STREET
45099519,street|e5930f218d06e2,ON_STREET
44346982,street|85fe61fd0cf903,ON_STREET
44943702,street|f9e37f10af1748,ON_STREET
45195267,street|6f3340f9156861,ON_STREET
45152166,street|aadedd18eff5d2,ON_STREET
45155061,street|3a0d283afc59b5,ON_STREET
45207213,street|3d0c4e14c5c6cd,ON_STREET
43771765,street|354b268ebc42b8,ON_STREET
45156507,street|b6251fe1298d19,ON_STREET
45236908,street|82793a70e8a070,ON_STREET
45238149,street|b31d666025d10f,ON_STREET
45126351,street|c7df1da9a5be96,ON_STREET
45234835,street|19068142236d88,ON_STREET
44593731,street|768b53b9fa553f,ON_STREET
45099850,street|3d0c4e14c5c6cd,ON_STREET
44271574,street|552fe81d697831,ON_STREET
45237139,street|6b39bdc144e78e,ON_STREET
45237701,street|40d0c59c2a1466,ON_STREET
45046681,street|1763f2a662a058,ON_STREET
43714148,street|40a740cae21142,ON_STREET
43899935,street|4969b574c71d97,ON_STREET
44890363,street|c64b9b327ed74f,ON_STREET
45139954,street|6293edeaec3a0a,ON_STREET
45237121,street|a5520f5c2707e6,ON_STREET
45239086,street|22c3c076fa77f0,ON_STREET
43937374,street|e4af23d6fa4bbe,ON_STREET
44106429,street|e4af23d6fa4bbe,ON_STREET
44408705,street|140f0c01b7c433,ON_STREET
44997886,street|92de2566bcb152,ON_STREET
45039548,street|de675116395a5a,ON_STREET
44842530,street|dd90fd4c2763c8,ON_STREET
45200981,street|0d1f4e04c77c59,ON_STREET
44928352,street|9d17becfbe7908,ON_STREET
42585581,street|e5affe0780a079,ON_STREET
44669387,street|e61a3c64d68fc4,ON_STREET
44723754,street|3584d277864df5,ON_STREET
43482908,street|c34edd180c1a68,ON_STREET
44953993,street|283cfe02d5f669,ON_STREET
45236705,street|507083c06c6b36,ON_STREET
44544650,street|b0590672033d04,ON_STREET
44496308,street|7c9a378052468f,ON_STREET
43485499,street|71b3837e6365b3,ON_STREET
43684811,street|81214a0f179a73,ON_STREET
44566903,street|9e395773f201e8,ON_STREET
45237543,street|e7471d6ee2c335,ON_STREET
44855726,street|d6a33fbb583196,ON_STREET
45201565,street|639ae5fabc9507,ON_STREET
45124957,street|182baca72d1337,ON_STREET
44723894,street|7d94a19341dc66,ON_STREET
44956234,street|ac544761c7e62b,ON_STREET
44587740,street|9b0bb0a9b8b116,ON_STREET
45182811,street|3234d2a954bb3b,ON_STREET
45237194,street|37d90a43c37c19,ON_STREET
45197066,street|ed92e32d74ae10,ON_STREET
45236592,street|34dda05d768f9b,ON_STREET
45237270,street|b8f499758d35bb,ON_STREET
45163490,street|b8ca2c0745144f,ON_STREET
45094268,street|8093432e785d65,ON_STREET
45230780,street|b8f499758d35bb,ON_STREET
45161284,street|e0089213b2f69c,ON_STREET
45236774,street|7708ee5b20b0e7,ON_STREET
44492641,street|94b8e0a41dcbb5,ON_STREET
45204924,street|525910366a5e55,ON_STREET
45236333,street|180763a6d59a33,ON_STREET
45235509,street|0182fa65ebcbe8,ON_STREET
45233717,street|dcf7d44584f8bb,ON_STREET
45197030,street|b050e6d5dc8720,ON_STREET
43552850,street|c59cf4ea46b6ad,ON_STREET
45236404,street|925b879a765bcd,ON_STREET
45046696,street|728f2001a3ebfc,ON_STREET
44243423,street|b8d42624e987b0,ON_STREET
45234974,street|8cccf56abc818c,ON_STREET
44717765,street|cb69dbb48551f4,ON_STREET
45231828,street|fcbe65d1be0f0b,ON_STREET
45235999,street|341e57b7922898,ON_STREET
43552729,street|bd5cde93acb8c8,ON_STREET
45004644,street|28114df5b81a37,ON_STREET
45011337,street|66ec44130efe02,ON_STREET
44607260,street|b84ac389f8f4ab,ON_STREET
45233273,street|004d4a323bb379,ON_STREET
45226530,street|3a0f3594deb6ad,ON_STREET
44955433,street|004d4a323bb379,ON_STREET
45231990,street|22ce0bf0e1ffe4,ON_STREET
45233147,street|5c9bb24e338e2d,ON_STREET
45231422,street|7708ee5b20b0e7,ON_STREET
45231197,street|320e6da9483d7f,ON_STREET
45232540,street|f245142d63ffe8,ON_STREET
45233939,street|22ce0bf0e1ffe4,ON_STREET
45130372,street|82a20582762d62,ON_STREET
45230738,street|b8f499758d35bb,ON_STREET
45233559,street|476f79df0ee21a,ON_STREET
45000212,street|a897270c221607,ON_STREET
45225926,street|320e6da9483d7f,ON_STREET
41316802,street|835537f7d0571b,ON_STREET
44627527,street|fb735f6d128805,ON_STREET
44902908,street|4dfedd23dea62a,ON_STREET
45226241,street|9b0bb0a9b8b116,ON_STREET
44637401,street|dda65557e9c6f3,ON_STREET
44962250,street|a8a795946d4bfa,ON_STREET
45002237,street|728f2001a3ebfc,ON_STREET
45088744,street|d178c8b4130c4d,ON_STREET
44173180,street|c773d6bc42285e,ON_STREET
43632247,street|c773d6bc42285e,ON_STREET
45133082,street|fb5ab2dcc5e5a6,ON_STREET
44768286,street|b98a9431974346,ON_STREET
43845241,street|61bfac4bf52607,ON_STREET
44815609,street|8956187ba72587,ON_STREET
45206831,street|d68019e962d2b0,ON_STREET
44896645,street|575ddfe6b440c6,ON_STREET
45075070,street|c8036a0b85980a,ON_STREET
44030072,street|6044cf5bc6f145,ON_STREET
44932111,street|d0b91d5e15efb6,ON_STREET
45206785,street|435ec9b13ed0b1,ON_STREET
45206609,street|20f357fc29b2f4,ON_STREET
45211253,street|deefa2ec0b8254,ON_STREET
45211849,street|9a37d0981565a6,ON_STREET
45174871,street|0b156c072480b7,ON_STREET
44843357,street|03968ce3503d9e,ON_STREET
45147484,street|2b65fcf836fedc,ON_STREET
44049981,street|8c6c625bb7e513,ON_STREET
44984569,street|c6781ca3382769,ON_STREET
44826534,street|bb790b85de1a21,ON_STREET
45113000,street|f113cf2a3c082c,ON_STREET
45143586,street|142aaa4c6553e8,ON_STREET
41287063,street|672768b25722f1,ON_STREET
45143009,street|abba05f4e26445,ON_STREET
44052208,street|deefa2ec0b8254,ON_STREET
44881404,street|9a37d0981565a6,ON_STREET
45085834,street|2d3d9e05a25176,ON_STREET
45075879,street|ab3fe0c5a08be4,ON_STREET
45104610,street|ab3fe0c5a08be4,ON_STREET
44838922,street|bd5cde93acb8c8,ON_STREET
43400223,street|e0a94279e79945,ON_STREET
44895598,street|0bdba5acca4656,ON_STREET
44723041,street|b4bdab9328d165,ON_STREET
45127331,street|9e41324b63eca7,ON_STREET
45119127,street|e492cdf2b44221,ON_STREET
45079321,street|966d3dd44b87dc,ON_STREET
45099576,street|60ced8ae5efbb3,ON_STREET
45054328,street|966d3dd44b87dc,ON_STREET
45226264,street|6ac6fb375fcce9,ON_STREET
44821503,street|dc17efb1356d81,ON_STREET
45206352,street|adae8d3ff7067a,ON_STREET
44621627,street|c717eb95f3d208,ON_STREET
44366917,street|e2945d871e1abe,ON_STREET
45215285,street|fb5ab2dcc5e5a6,ON_STREET
45022529,street|adabfc729d6f3e,ON_STREET
44693702,street|94b8e0a41dcbb5,ON_STREET
45088747,street|b98a9431974346,ON_STREET
45150988,street|76e31f643c2b70,ON_STREET
