interaction_id,result_set_id,user_id,session_id,listing_id,rank_position,action_type,timestamp,dwell_time_seconds,source,implicit_score,is_bounce
evt_200904,rs_300452,usr_1185,sess_1185_2,45178550,2,view,2026-02-27T11:34:01Z,11,ai_recommendation,0.478,False
evt_200902,rs_300452,usr_1185,sess_1185_2,43955966,0,view,2026-02-27T11:39:51Z,160,ai_recommendation,0.977,False
evt_200309,rs_300158,usr_1062,sess_1062_0,45053231,1,contact,2026-02-28T11:16:13Z,100,homepage,4.439,False
evt_200308,rs_300158,usr_1062,sess_1062_0,44570461,0,save,2026-02-28T11:18:13Z,20,search_bar,1.757,False
evt_200873,rs_300436,usr_1178,sess_1178_0,45032097,2,view,2026-02-28T15:04:31Z,251,homepage,1.0,False
evt_200265,rs_300137,usr_1054,sess_1054_0,45054263,2,view,2026-02-28T16:32:39Z,61,homepage,0.794,False
evt_200263,rs_300137,usr_1054,sess_1054_0,44893598,0,contact,2026-02-28T16:32:41Z,33,search_bar,3.392,False
evt_200264,rs_300137,usr_1054,sess_1054_0,45268965,1,contact,2026-02-28T16:33:17Z,28,ai_recommendation,3.239,False
evt_200666,rs_300338,usr_1138,sess_1138_0,44506594,0,contact,2026-02-28T16:42:30Z,357,ai_recommendation,5.0,False
evt_200668,rs_300338,usr_1138,sess_1138_0,44961717,2,view,2026-02-28T16:42:31Z,68,ai_recommendation,0.814,False
evt_200667,rs_300338,usr_1138,sess_1138_0,45240363,1,save,2026-02-28T16:46:06Z,101,related_items,2.669,False
evt_200361,rs_300184,usr_1073,sess_1073_1,45200975,0,view,2026-03-02T09:04:39Z,93,related_items,0.874,False
evt_200685,rs_300349,usr_1142,sess_1142_2,45186265,0,view,2026-03-02T10:51:25Z,30,ai_recommendation,0.661,False
evt_200410,rs_300208,usr_1083,sess_1083_0,45025394,1,view,2026-03-02T13:36:20Z,75,search_bar,0.833,False
evt_200409,rs_300208,usr_1083,sess_1083_0,44900702,0,save,2026-03-02T13:38:42Z,97,search_bar,2.646,False
evt_200411,rs_300208,usr_1083,sess_1083_0,45064603,2,contact,2026-03-02T13:42:13Z,25,ai_recommendation,3.134,False
evt_200075,rs_300037,usr_1014,sess_1014_0,39465019,2,share,2026-03-02T17:25:43Z,71,ai_recommendation,3.291,False
evt_200074,rs_300037,usr_1014,sess_1014_0,40741946,1,save,2026-03-02T17:26:49Z,11,search_bar,1.434,False
evt_200642,rs_300325,usr_1133,sess_1133_0,45190237,0,view,2026-03-02T18:39:17Z,120,ai_recommendation,0.923,False
evt_200643,rs_300325,usr_1133,sess_1133_0,43499957,1,share,2026-03-02T18:42:20Z,249,search_bar,4.0,False
evt_200567,rs_300287,usr_1116,sess_1116_0,44768286,0,save,2026-03-02T18:55:55Z,21,related_items,1.784,False
evt_200568,rs_300287,usr_1116,sess_1116_0,44954044,1,view,2026-03-02T19:04:26Z,169,search_bar,0.988,False
evt_200271,rs_300140,usr_1055,sess_1055_1,45232601,1,share,2026-03-02T23:21:31Z,227,search_bar,4.0,False
evt_200272,rs_300140,usr_1055,sess_1055_1,44790683,2,view,2026-03-02T23:25:23Z,29,search_bar,0.654,False
evt_200270,rs_300140,usr_1055,sess_1055_1,44979444,0,view,2026-03-02T23:25:27Z,37,homepage,0.7,False
evt_200608,rs_300308,usr_1125,sess_1125_0,45188438,0,contact,2026-03-03T11:02:43Z,36,related_items,3.473,False
evt_200427,rs_300215,usr_1086,sess_1086_0,44870565,2,contact,2026-03-03T12:49:20Z,98,related_items,4.42,False
evt_200662,rs_300335,usr_1136,sess_1136_2,45240735,0,view,2026-03-03T18:16:21Z,33,search_bar,0.678,False
evt_200224,rs_300114,usr_1044,sess_1044_0,43955966,0,view,2026-03-03T21:43:45Z,225,ai_recommendation,1.0,False
evt_200416,rs_300210,usr_1084,sess_1084_0,45088684,1,view,2026-03-04T23:44:46Z,117,related_items,0.918,False
evt_200415,rs_300210,usr_1084,sess_1084_0,44506594,0,view,2026-03-04T23:46:16Z,298,ai_recommendation,1.0,False
evt_200417,rs_300210,usr_1084,sess_1084_0,44790683,2,view,2026-03-04T23:47:03Z,96,homepage,0.88,False
evt_200402,rs_300203,usr_1081,sess_1081_0,45225478,1,view,2026-03-05T03:02:03Z,61,ai_recommendation,0.794,False
evt_200401,rs_300203,usr_1081,sess_1081_0,45128667,0,save,2026-03-05T03:03:56Z,40,ai_recommendation,2.143,False
evt_200186,rs_300095,usr_1036,sess_1036_1,43849134,1,view,2026-03-05T10:00:11Z,124,homepage,0.929,False
evt_200736,rs_300372,usr_1152,sess_1152_2,43220620,1,view,2026-03-05T11:35:25Z,67,search_bar,0.812,False
evt_200434,rs_300220,usr_1088,sess_1088_0,44988313,0,share,2026-03-05T14:33:47Z,19,search_bar,2.305,False
evt_200189,rs_300097,usr_1037,sess_1037_0,40503273,0,contact,2026-03-05T14:45:15Z,91,search_bar,4.349,False
evt_200190,rs_300097,usr_1037,sess_1037_0,44922077,1,contact,2026-03-05T14:49:58Z,25,ai_recommendation,3.134,False
evt_200884,rs_300441,usr_1180,sess_1180_0,45249483,0,view,2026-03-05T14:57:18Z,35,ai_recommendation,0.689,False
evt_200885,rs_300441,usr_1180,sess_1180_0,45105664,2,view,2026-03-05T14:58:52Z,27,homepage,0.641,False
evt_200326,rs_300166,usr_1066,sess_1066_0,44112412,0,save,2026-03-05T17:03:38Z,57,related_items,2.343,False
evt_200328,rs_300166,usr_1066,sess_1066_0,45256332,2,contact,2026-03-05T17:07:14Z,16,ai_recommendation,2.725,False
evt_200327,rs_300166,usr_1066,sess_1066_0,45250288,1,contact,2026-03-05T17:09:02Z,39,ai_recommendation,3.548,False
evt_200709,rs_300360,usr_1147,sess_1147_0,44807468,0,contact,2026-03-05T17:45:58Z,49,ai_recommendation,3.763,False
evt_200710,rs_300360,usr_1147,sess_1147_0,44558218,2,view,2026-03-05T17:46:20Z,94,search_bar,0.876,False
evt_200945,rs_300472,usr_1193,sess_1193_0,45077780,0,view,2026-03-06T19:37:02Z,60,related_items,0.791,False
evt_200946,rs_300472,usr_1193,sess_1193_0,45092572,2,view,2026-03-06T19:39:21Z,22,homepage,0.603,False
evt_200616,rs_300311,usr_1126,sess_1126_0,45173212,2,view,2026-03-07T10:11:48Z,41,search_bar,0.719,False
evt_200615,rs_300311,usr_1126,sess_1126_0,44400867,1,view,2026-03-07T10:16:48Z,48,search_bar,0.749,False
evt_200614,rs_300311,usr_1126,sess_1126_0,43849134,0,view,2026-03-07T10:16:53Z,60,search_bar,0.791,False
evt_200671,rs_300341,usr_1139,sess_1139_1,45195893,2,view,2026-03-07T21:26:25Z,7,search_bar,0.4,True
evt_200581,rs_300294,usr_1119,sess_1119_1,43827262,0,share,2026-03-07T21:51:00Z,34,ai_recommendation,2.736,False
evt_200947,rs_300473,usr_1194,sess_1194_2,44052208,0,save,2026-03-08T01:22:07Z,10,search_bar,1.384,False
evt_200948,rs_300473,usr_1194,sess_1194_2,44623266,2,view,2026-03-08T01:24:40Z,7,search_bar,0.4,True
evt_200539,rs_300270,usr_1108,sess_1108_0,45195267,2,save,2026-03-08T01:29:21Z,58,search_bar,2.353,False
evt_200538,rs_300270,usr_1108,sess_1108_0,45186591,0,save,2026-03-08T01:36:09Z,45,search_bar,2.209,False
evt_200405,rs_300205,usr_1082,sess_1082_0,43697094,2,view,2026-03-08T05:37:08Z,20,search_bar,0.586,False
evt_200669,rs_300339,usr_1138,sess_1138_0,44506594,0,save,2026-03-08T08:52:59Z,58,search_bar,2.353,False
evt_200299,rs_300154,usr_1061,sess_1061_0,44317266,1,save,2026-03-08T14:03:28Z,41,search_bar,2.157,False
evt_200976,rs_300485,usr_1198,sess_1198_1,45181336,2,view,2026-03-08T18:58:31Z,34,search_bar,0.684,False
evt_200974,rs_300485,usr_1198,sess_1198_1,45115150,0,save,2026-03-08T19:00:54Z,24,search_bar,1.858,False
evt_200975,rs_300485,usr_1198,sess_1198_1,45185441,1,contact,2026-03-08T19:05:27Z,87,search_bar,4.306,False
evt_200509,rs_300257,usr_1103,sess_1103_2,43697094,0,view,2026-03-09T01:09:12Z,21,search_bar,0.595,False
evt_200511,rs_300257,usr_1103,sess_1103_2,45268965,2,contact,2026-03-09T01:14:59Z,39,ai_recommendation,3.548,False
evt_200510,rs_300257,usr_1103,sess_1103_2,44893598,1,contact,2026-03-09T01:16:00Z,24,ai_recommendation,3.096,False
evt_200713,rs_300362,usr_1148,sess_1148_2,44715266,1,save,2026-03-09T05:20:09Z,77,search_bar,2.514,False
evt_200714,rs_300362,usr_1148,sess_1148_2,44742356,2,contact,2026-03-09T05:22:44Z,24,search_bar,3.096,False
evt_200712,rs_300362,usr_1148,sess_1148_2,45263202,0,contact,2026-03-09T05:23:55Z,59,search_bar,3.938,False
evt_200115,rs_300058,usr_1023,sess_1023_0,45160107,0,save,2026-03-09T11:52:16Z,81,ai_recommendation,2.543,False
evt_200117,rs_300058,usr_1023,sess_1023_0,45116083,2,view,2026-03-09T11:54:16Z,175,search_bar,0.995,False
evt_200116,rs_300058,usr_1023,sess_1023_0,45210079,1,view,2026-03-09T11:55:03Z,24,ai_recommendation,0.619,False
evt_200333,rs_300169,usr_1067,sess_1067_1,44986524,0,view,2026-03-09T11:56:43Z,8,related_items,0.423,True
evt_200636,rs_300322,usr_1131,sess_1131_0,45075183,1,view,2026-03-09T16:13:22Z,85,ai_recommendation,0.857,False
evt_200149,rs_300075,usr_1029,sess_1029_0,44390382,2,contact,2026-03-10T03:43:56Z,71,related_items,4.113,False
evt_200148,rs_300075,usr_1029,sess_1029_0,44639724,0,contact,2026-03-10T03:45:30Z,13,ai_recommendation,2.538,False
evt_200317,rs_300162,usr_1064,sess_1064_2,45222811,1,view,2026-03-10T06:12:14Z,66,ai_recommendation,0.809,False
evt_200316,rs_300162,usr_1064,sess_1064_2,44398352,0,view,2026-03-10T06:13:33Z,54,homepage,0.771,False
evt_200318,rs_300162,usr_1064,sess_1064_2,45060924,2,contact,2026-03-10T06:14:09Z,58,homepage,3.922,False
evt_200037,rs_300018,usr_1007,sess_1007_2,45227501,0,view,2026-03-10T07:53:15Z,24,ai_recommendation,0.619,False
evt_200038,rs_300018,usr_1007,sess_1007_2,45202949,2,view,2026-03-10T07:53:17Z,19,search_bar,0.576,False
evt_200683,rs_300347,usr_1141,sess_1141_0,45252566,0,view,2026-03-10T10:42:24Z,299,search_bar,1.0,False
evt_200418,rs_300211,usr_1084,sess_1084_0,45157309,0,save,2026-03-10T12:17:15Z,51,search_bar,2.28,False
evt_200838,rs_300418,usr_1170,sess_1170_0,43821501,1,view,2026-03-11T03:29:32Z,30,ai_recommendation,0.661,False
evt_200837,rs_300418,usr_1170,sess_1170_0,44945779,0,view,2026-03-11T03:30:47Z,49,homepage,0.753,False
evt_200183,rs_300093,usr_1036,sess_1036_0,43849134,1,view,2026-03-11T08:00:53Z,46,homepage,0.741,False
evt_200182,rs_300093,usr_1036,sess_1036_0,44400338,0,view,2026-03-11T08:03:29Z,40,related_items,0.714,False
evt_200545,rs_300274,usr_1110,sess_1110_1,45240363,0,view,2026-03-11T10:10:43Z,74,search_bar,0.831,False
evt_200546,rs_300274,usr_1110,sess_1110_1,44506594,1,share,2026-03-11T10:17:33Z,86,search_bar,3.436,False
evt_200729,rs_300368,usr_1150,sess_1150_0,45051102,2,contact,2026-03-11T23:29:57Z,111,ai_recommendation,4.538,False
evt_200728,rs_300368,usr_1150,sess_1150_0,45154503,1,view,2026-03-11T23:34:05Z,100,homepage,0.888,False
evt_200246,rs_300126,usr_1049,sess_1049_0,44102172,0,view,2026-03-12T05:49:46Z,315,search_bar,1.0,False
evt_200247,rs_300126,usr_1049,sess_1049_0,44950030,2,contact,2026-03-12T05:51:19Z,50,homepage,3.782,False
evt_200108,rs_300054,usr_1021,sess_1021_1,45211053,1,view,2026-03-12T08:23:15Z,55,related_items,0.774,False
evt_200109,rs_300054,usr_1021,sess_1021_1,43499957,2,contact,2026-03-12T08:30:30Z,40,search_bar,3.572,False
evt_200107,rs_300054,usr_1021,sess_1021_1,45071367,0,view,2026-03-12T08:32:04Z,111,ai_recommendation,0.908,False
evt_200297,rs_300152,usr_1060,sess_1060_1,44870654,0,save,2026-03-12T11:52:48Z,145,homepage,2.876,False
evt_200304,rs_300156,usr_1062,sess_1062_0,45007050,2,save,2026-03-12T12:57:30Z,85,search_bar,2.571,False
evt_200303,rs_300156,usr_1062,sess_1062_0,44398352,0,view,2026-03-12T13:01:11Z,12,ai_recommendation,0.493,False
evt_200556,rs_300279,usr_1113,sess_1113_0,45203517,1,share,2026-03-13T05:26:53Z,63,search_bar,3.2,False
evt_200625,rs_300315,usr_1128,sess_1128_1,45201332,1,save,2026-03-13T12:30:22Z,20,homepage,1.757,False
evt_200624,rs_300315,usr_1128,sess_1128_1,45206999,0,contact,2026-03-13T12:34:03Z,66,search_bar,4.044,False
evt_200771,rs_300388,usr_1158,sess_1158_0,43381561,0,share,2026-03-13T20:23:45Z,45,search_bar,2.946,False
evt_200772,rs_300388,usr_1158,sess_1158_0,44594476,1,view,2026-03-13T20:24:17Z,142,search_bar,0.955,False
evt_200773,rs_300388,usr_1158,sess_1158_0,44004519,2,view,2026-03-13T20:24:46Z,23,ai_recommendation,0.611,False
evt_200349,rs_300178,usr_1071,sess_1071_0,44888200,0,view,2026-03-13T21:43:18Z,25,search_bar,0.627,False
evt_200249,rs_300128,usr_1049,sess_1049_1,44102172,0,view,2026-03-14T01:43:02Z,91,ai_recommendation,0.87,False
evt_200250,rs_300128,usr_1049,sess_1049_1,44950030,2,view,2026-03-14T01:44:52Z,61,homepage,0.794,False
evt_200864,rs_300431,usr_1176,sess_1176_0,44077565,1,view,2026-03-14T03:21:58Z,17,homepage,0.556,False
evt_200863,rs_300431,usr_1176,sess_1176_0,43569738,0,view,2026-03-14T03:28:10Z,204,search_bar,1.0,False
evt_200847,rs_300422,usr_1171,sess_1171_2,42182617,2,view,2026-03-14T08:14:05Z,137,ai_recommendation,0.948,False
evt_200846,rs_300422,usr_1171,sess_1171_2,45005790,0,view,2026-03-14T08:18:05Z,25,related_items,0.627,False
evt_200638,rs_300323,usr_1132,sess_1132_1,44052208,1,view,2026-03-14T12:41:55Z,72,homepage,0.825,False
evt_200637,rs_300323,usr_1132,sess_1132_1,44954267,0,view,2026-03-14T12:42:14Z,98,ai_recommendation,0.884,False
evt_200639,rs_300323,usr_1132,sess_1132_1,44638795,2,view,2026-03-14T12:44:02Z,305,related_items,1.0,False
evt_200792,rs_300396,usr_1161,sess_1161_1,45201332,1,share,2026-03-15T01:56:07Z,101,homepage,3.559,False
evt_200003,rs_300001,usr_1000,sess_1000_0,45135481,1,view,2026-03-15T12:12:39Z,67,homepage,0.812,False
evt_200002,rs_300001,usr_1000,sess_1000_0,45192150,0,share,2026-03-15T12:13:52Z,370,ai_recommendation,4.0,False
evt_200004,rs_300001,usr_1000,sess_1000_0,45237769,2,view,2026-03-15T12:14:21Z,47,homepage,0.745,False
evt_200174,rs_300088,usr_1034,sess_1034_1,43955966,2,share,2026-03-15T15:35:03Z,35,search_bar,2.757,False
evt_200172,rs_300088,usr_1034,sess_1034_1,45178550,0,view,2026-03-15T15:39:22Z,201,related_items,1.0,False
evt_200173,rs_300088,usr_1034,sess_1034_1,45174323,1,view,2026-03-15T15:39:29Z,142,related_items,0.955,False
evt_200725,rs_300366,usr_1149,sess_1149_0,45036689,1,view,2026-03-15T21:38:49Z,189,ai_recommendation,1.0,False
evt_200724,rs_300366,usr_1149,sess_1149_0,45025194,0,save,2026-03-15T21:40:47Z,72,search_bar,2.476,False
evt_200726,rs_300366,usr_1149,sess_1149_0,45189864,2,share,2026-03-15T21:44:05Z,52,search_bar,3.055,False
evt_200389,rs_300196,usr_1078,sess_1078_0,44186979,2,view,2026-03-16T20:00:41Z,45,ai_recommendation,0.736,False
evt_200660,rs_300333,usr_1136,sess_1136_2,44620331,0,view,2026-03-17T08:45:52Z,32,search_bar,0.673,False
evt_200216,rs_300110,usr_1042,sess_1042_1,44256714,0,save,2026-03-17T11:32:48Z,95,ai_recommendation,2.634,False
evt_200217,rs_300110,usr_1042,sess_1042_1,44202944,1,view,2026-03-17T11:33:38Z,20,search_bar,0.586,False
evt_200218,rs_300110,usr_1042,sess_1042_1,44147966,2,view,2026-03-17T11:33:48Z,44,search_bar,0.732,False
evt_200561,rs_300282,usr_1114,sess_1114_0,44877318,1,view,2026-03-17T12:02:52Z,193,homepage,1.0,False
evt_200560,rs_300282,usr_1114,sess_1114_0,44910889,0,save,2026-03-17T12:03:54Z,97,search_bar,2.646,False
evt_200266,rs_300138,usr_1054,sess_1054_0,45110126,0,view,2026-03-17T12:13:37Z,110,ai_recommendation,0.906,False
evt_200856,rs_300427,usr_1174,sess_1174_0,44582359,2,save,2026-03-17T14:22:53Z,67,search_bar,2.435,False
evt_200854,rs_300427,usr_1174,sess_1174_0,45200975,0,save,2026-03-17T14:27:06Z,36,homepage,2.084,False
evt_200855,rs_300427,usr_1174,sess_1174_0,45203517,1,view,2026-03-17T14:27:45Z,99,ai_recommendation,0.886,False
evt_200911,rs_300455,usr_1186,sess_1186_0,45224328,1,view,2026-03-17T14:28:29Z,27,ai_recommendation,0.641,False
evt_200920,rs_300460,usr_1189,sess_1189_0,45244640,0,view,2026-03-17T16:51:35Z,24,search_bar,0.619,False
evt_200922,rs_300460,usr_1189,sess_1189_0,45243471,2,share,2026-03-17T16:54:43Z,20,search_bar,2.343,False
evt_200921,rs_300460,usr_1189,sess_1189_0,45111083,1,save,2026-03-17T16:59:08Z,26,ai_recommendation,1.902,False
evt_200490,rs_300249,usr_1100,sess_1100_1,45016308,1,save,2026-03-17T22:34:04Z,105,homepage,2.691,False
evt_200489,rs_300249,usr_1100,sess_1100_1,44730914,0,save,2026-03-17T22:35:13Z,213,search_bar,3.0,False
evt_200491,rs_300249,usr_1100,sess_1100_1,45015767,2,view,2026-03-17T22:40:41Z,191,search_bar,1.0,False
evt_200515,rs_300259,usr_1103,sess_1103_1,44077565,1,view,2026-03-17T23:04:31Z,322,search_bar,1.0,False
evt_200514,rs_300259,usr_1103,sess_1103_1,43284831,0,view,2026-03-17T23:10:33Z,44,ai_recommendation,0.732,False
evt_200516,rs_300259,usr_1103,sess_1103_1,44048727,2,save,2026-03-17T23:10:52Z,59,related_items,2.363,False
evt_200429,rs_300217,usr_1087,sess_1087_1,45118179,0,view,2026-03-18T01:00:48Z,141,search_bar,0.953,False
evt_200430,rs_300217,usr_1087,sess_1087_1,44928768,1,view,2026-03-18T01:05:01Z,56,search_bar,0.778,False
evt_200431,rs_300217,usr_1087,sess_1087_1,45066544,2,view,2026-03-18T01:07:04Z,38,homepage,0.705,False
evt_200644,rs_300326,usr_1133,sess_1133_2,43499957,0,contact,2026-03-18T02:23:09Z,548,ai_recommendation,5.0,False
evt_200645,rs_300326,usr_1133,sess_1133_2,45190237,1,view,2026-03-18T02:28:27Z,65,search_bar,0.806,False
evt_200487,rs_300247,usr_1099,sess_1099_0,45255987,2,contact,2026-03-18T11:08:05Z,124,related_items,4.644,False
evt_200486,rs_300247,usr_1099,sess_1099_0,45224442,0,save,2026-03-18T11:12:10Z,100,homepage,2.663,False
evt_200678,rs_300344,usr_1140,sess_1140_1,45195267,2,save,2026-03-18T17:09:03Z,24,ai_recommendation,1.858,False
evt_200676,rs_300344,usr_1140,sess_1140_1,45260759,0,view,2026-03-18T17:15:22Z,45,homepage,0.736,False
evt_200677,rs_300344,usr_1140,sess_1140_1,45186591,1,contact,2026-03-18T17:15:25Z,15,homepage,2.667,False
evt_200064,rs_300032,usr_1012,sess_1012_0,45227501,0,view,2026-03-18T20:44:36Z,64,ai_recommendation,0.803,False
evt_200065,rs_300032,usr_1012,sess_1012_0,45143212,2,view,2026-03-18T20:45:13Z,155,ai_recommendation,0.971,False
evt_200146,rs_300074,usr_1028,sess_1028_0,45207820,0,view,2026-03-18T22:38:10Z,23,search_bar,0.611,False
evt_200147,rs_300074,usr_1028,sess_1028_0,45202069,2,contact,2026-03-18T22:40:56Z,93,search_bar,4.37,False
evt_200797,rs_300399,usr_1162,sess_1162_1,44112412,0,share,2026-03-19T05:16:22Z,121,search_bar,3.696,False
evt_200799,rs_300399,usr_1162,sess_1162_1,44807125,2,contact,2026-03-19T05:17:38Z,136,ai_recommendation,4.732,False
evt_200798,rs_300399,usr_1162,sess_1162_1,44886937,1,save,2026-03-19T05:19:23Z,156,search_bar,2.918,False
evt_200536,rs_300269,usr_1108,sess_1108_0,45256244,0,contact,2026-03-19T20:58:10Z,98,homepage,4.42,False
evt_200537,rs_300269,usr_1108,sess_1108_0,45226656,1,view,2026-03-19T20:58:40Z,222,search_bar,1.0,False
evt_200583,rs_300296,usr_1120,sess_1120_0,45143537,1,save,2026-03-19T23:33:50Z,38,homepage,2.114,False
evt_200584,rs_300296,usr_1120,sess_1120_0,45138363,2,save,2026-03-19T23:35:03Z,163,ai_recommendation,2.943,False
evt_200906,rs_300453,usr_1186,sess_1186_0,45224328,1,view,2026-03-20T17:32:33Z,333,homepage,1.0,False
evt_200905,rs_300453,usr_1186,sess_1186_0,45152520,0,view,2026-03-20T17:33:01Z,137,search_bar,0.948,False
evt_200907,rs_300453,usr_1186,sess_1186_0,44869367,2,view,2026-03-20T17:35:25Z,50,homepage,0.756,False
evt_200245,rs_300125,usr_1048,sess_1048_0,45240735,0,share,2026-03-21T06:39:03Z,41,ai_recommendation,2.876,False
evt_200938,rs_300468,usr_1192,sess_1192_0,45079987,2,save,2026-03-21T11:30:23Z,62,search_bar,2.391,False
evt_200936,rs_300468,usr_1192,sess_1192_0,45261537,0,view,2026-03-21T11:31:29Z,110,related_items,0.906,False
evt_200937,rs_300468,usr_1192,sess_1192_0,45267558,1,view,2026-03-21T11:32:12Z,5,ai_recommendation,0.345,True
evt_200564,rs_300285,usr_1115,sess_1115_0,45202954,0,view,2026-03-21T19:31:16Z,4,homepage,0.31,True
evt_200199,rs_300101,usr_1039,sess_1039_1,44887265,1,view,2026-03-21T21:13:49Z,126,ai_recommendation,0.932,False
evt_200198,rs_300101,usr_1039,sess_1039_1,45227501,0,contact,2026-03-21T21:21:18Z,45,ai_recommendation,3.682,False
evt_200805,rs_300401,usr_1163,sess_1163_0,45228207,2,contact,2026-03-21T22:21:32Z,55,search_bar,3.872,False
evt_200803,rs_300401,usr_1163,sess_1163_0,45188401,0,share,2026-03-21T22:21:48Z,59,ai_recommendation,3.15,False
evt_200804,rs_300401,usr_1163,sess_1163_0,45224442,1,view,2026-03-21T22:28:54Z,81,ai_recommendation,0.848,False
evt_200319,rs_300163,usr_1065,sess_1065_0,45091675,0,view,2026-03-23T02:25:42Z,38,homepage,0.705,False
evt_200320,rs_300163,usr_1065,sess_1065_0,44837259,1,view,2026-03-23T02:27:40Z,336,search_bar,1.0,False
evt_200321,rs_300163,usr_1065,sess_1065_0,44855408,2,view,2026-03-23T02:29:49Z,27,search_bar,0.641,False
evt_200558,rs_300280,usr_1113,sess_1113_0,45203517,1,view,2026-03-23T09:21:54Z,70,ai_recommendation,0.82,False
evt_200557,rs_300280,usr_1113,sess_1113_0,45200975,0,view,2026-03-23T09:26:51Z,5,ai_recommendation,0.345,True
evt_200011,rs_300006,usr_1003,sess_1003_0,45032480,1,view,2026-03-23T16:28:16Z,11,search_bar,0.478,False
evt_200010,rs_300006,usr_1003,sess_1003_0,43955966,0,share,2026-03-23T16:28:48Z,138,related_items,3.797,False
evt_200012,rs_300006,usr_1003,sess_1003_0,45040121,2,view,2026-03-23T16:31:01Z,81,ai_recommendation,0.848,False
evt_200111,rs_300055,usr_1021,sess_1021_0,45085394,1,view,2026-03-23T18:40:52Z,34,search_bar,0.684,False
evt_200110,rs_300055,usr_1021,sess_1021_0,45229581,0,view,2026-03-23T18:46:58Z,45,ai_recommendation,0.736,False
evt_200923,rs_300461,usr_1189,sess_1189_0,45244640,0,save,2026-03-24T00:37:41Z,134,ai_recommendation,2.831,False
evt_200009,rs_300005,usr_1002,sess_1002_0,45235201,0,share,2026-03-24T03:36:53Z,35,search_bar,2.757,False
evt_200830,rs_300414,usr_1168,sess_1168_1,44466982,1,save,2026-03-24T16:05:59Z,71,homepage,2.468,False
evt_200829,rs_300414,usr_1168,sess_1168_1,44673234,0,view,2026-03-24T16:10:15Z,233,homepage,1.0,False
evt_200785,rs_300393,usr_1160,sess_1160_0,44893598,1,view,2026-03-24T22:53:10Z,26,ai_recommendation,0.634,False
evt_200784,rs_300393,usr_1160,sess_1160_0,45048496,0,save,2026-03-24T22:56:07Z,15,ai_recommendation,1.6,False
evt_200262,rs_300136,usr_1053,sess_1053_0,45132591,1,view,2026-03-25T10:21:17Z,86,search_bar,0.859,False
evt_200628,rs_300317,usr_1129,sess_1129_1,45014857,1,view,2026-03-25T10:29:45Z,42,ai_recommendation,0.724,False
evt_200627,rs_300317,usr_1129,sess_1129_1,44870654,0,view,2026-03-25T10:31:20Z,123,ai_recommendation,0.927,False
evt_200629,rs_300317,usr_1129,sess_1129_1,44482740,2,view,2026-03-25T10:31:55Z,34,homepage,0.684,False
evt_200351,rs_300179,usr_1071,sess_1071_0,44976878,1,view,2026-03-25T10:44:16Z,113,homepage,0.911,False
evt_200350,rs_300179,usr_1071,sess_1071_0,44888200,0,view,2026-03-25T10:44:17Z,33,ai_recommendation,0.678,False
evt_200352,rs_300179,usr_1071,sess_1071_0,45057652,2,view,2026-03-25T10:50:47Z,30,search_bar,0.661,False
evt_200950,rs_300474,usr_1194,sess_1194_1,44638795,1,view,2026-03-25T17:10:04Z,542,related_items,1.0,False
evt_200949,rs_300474,usr_1194,sess_1194_1,44052208,0,view,2026-03-25T17:12:20Z,391,homepage,1.0,False
evt_200733,rs_300370,usr_1151,sess_1151_1,44988313,0,view,2026-03-26T12:56:00Z,207,ai_recommendation,1.0,False
evt_200680,rs_300345,usr_1140,sess_1140_0,45266104,2,view,2026-03-26T14:56:17Z,22,ai_recommendation,0.603,False
evt_200679,rs_300345,usr_1140,sess_1140_0,44988313,1,contact,2026-03-26T15:01:16Z,16,ai_recommendation,2.725,False
evt_200574,rs_300290,usr_1117,sess_1117_0,45209742,2,view,2026-03-27T09:44:36Z,31,homepage,0.667,False
evt_200573,rs_300290,usr_1117,sess_1117_0,45040121,0,view,2026-03-27T09:47:57Z,23,homepage,0.611,False
evt_200387,rs_300195,usr_1078,sess_1078_1,44907090,1,view,2026-03-27T10:04:11Z,8,ai_recommendation,0.423,True
evt_200386,rs_300195,usr_1078,sess_1078_1,44950030,0,share,2026-03-27T10:04:15Z,23,related_items,2.445,False
evt_200388,rs_300195,usr_1078,sess_1078_1,45247172,2,contact,2026-03-27T10:07:33Z,30,homepage,3.303,False
evt_200370,rs_300188,usr_1075,sess_1075_0,44209474,2,save,2026-03-28T08:16:53Z,100,ai_recommendation,2.663,False
evt_200369,rs_300188,usr_1075,sess_1075_0,45215261,0,save,2026-03-28T08:20:56Z,33,search_bar,2.035,False
evt_200943,rs_300470,usr_1193,sess_1193_1,45092572,2,view,2026-03-28T09:43:41Z,4,related_items,0.31,True
evt_200942,rs_300470,usr_1193,sess_1193_1,45077780,0,save,2026-03-28T09:51:17Z,35,homepage,2.068,False
evt_200385,rs_300194,usr_1077,sess_1077_1,44643381,2,view,2026-03-28T17:44:58Z,71,ai_recommendation,0.823,False
evt_200383,rs_300194,usr_1077,sess_1077_1,45100589,0,view,2026-03-28T17:45:35Z,22,ai_recommendation,0.603,False
evt_200384,rs_300194,usr_1077,sess_1077_1,45151230,1,save,2026-03-28T17:49:23Z,216,ai_recommendation,3.0,False
evt_200230,rs_300118,usr_1046,sess_1046_0,45092572,0,contact,2026-03-28T22:34:41Z,19,homepage,2.881,False
