listing_id,title,property_type,district,address,city_province,latitude,longitude,geohash_6,geohash_7,geo_cluster_150m,price_billion,area_sqm,bedrooms,bathrooms,budget_group,price_tier_area,description,balcony,garden,garage,terrace,pool,gym,park,bbq,kids_playground,sports_court,security_24h,reception,elevator,parking,near_metro,near_bus,near_highway,near_school,near_hospital,near_mall,near_market,near_park,river_view,park_view,city_view
45177905,"Phước Kiển - Nhà Bè, bán nhà 120m2 mặt tiền kinh doanh đường Lê Văn Lương ngay chợ. Giá 10 tỷ",Nhà đất,Xã Nhà Bè,"Đường Lê Văn Lương, Xã Nhà Bè, Hồ Chí Minh",Hồ Chí Minh,10.70358,106.703775,w3guuh,w3guuhe,G0085,10.0,120.0,4,3,luxury,premium,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
45226387,Luxury Phan Xích Long HXH thông full nội thất tiền tỷ,Nhà đất,Phường Cầu Kiệu,"Đường Đoàn Thị Điểm, Phường Cầu Kiệu, Hồ Chí Minh",Hồ Chí Minh,10.798967,106.681955,w3gv7t,w3gv7tg,G0593,12.9,38.9,4,5,luxury,premium,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
44827360,Bán nhà đường Thạnh Lộc 13 - sát bên Công viên,Nhà đất,Phường An Phú Đông,"Đường Thạnh Lộc 13, Phường An Phú Đông, Hồ Chí Minh",Hồ Chí Minh,10.868799,106.685834,w3gvgd,w3gvgdw,G0947,5.64,60.0,4,4,mid_range,mid,,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
42928021,"Nhà cấp 4, DT 90m2, hẻm xe hơi ngay siêu thị Coopmart, chợ Bình Triệu, đại học Luật",Nhà đất,Phường Hiệp Bình,"Phường Hiệp Bình, Hồ Chí Minh",Hồ Chí Minh,10.841082,106.725383,w3gvst,w3gvste,G0813,8.0,90.0,2,1,mid_range,mid,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False
44977392,"Hàng hiếm quá hời SD 70m2 nhỉnh ""100tr/m2"" vài bước ra Emart Phan Huy Ích",Nhà đất,Phường Bảy Hiền,"Đường Huỳnh Văn Nghệ, Phường Bảy Hiền, Hồ Chí Minh",Hồ Chí Minh,10.830125,106.637981,w3gvde,w3gvdee,G0758,7.65,62.5,4,5,mid_range,mid,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
45216200,81m2 5.99 tỷ tl gần chợ Thạch Đà 4.5x18m CN 64.6m2 2 tầng 3pn (có pn trệt) ở ngay,Nhà đất,Phường An Hội Tây,"Đường Phạm Văn Chiêu, Phường An Hội Tây, Hồ Chí Minh",Hồ Chí Minh,10.853925,106.65137,w3gvdz,w3gvdzv,G0890,5.99,81.0,3,3,mid_range,mid,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45224513,"Nhà đẹp khu VIP Đặng Văn Ngữ, Nguyễn Trọng Tuyển - 3 tầng BTCT - tặng hết nội thất - 4tỷ45",Nhà đất,Phường Tân Sơn Hòa,"Đường Nguyễn Trọng Tuyển, Phường Tân Sơn Hòa, Hồ Chí Minh",Hồ Chí Minh,10.798266,106.667567,w3gv7m,w3gv7mb,G0584,4.45,24.0,2,3,mid_range,cheap,,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
45220203,"Bán gấp HXH 6m đường Tân Hải, Cộng Hòa - DT 74m2 [4x17.5]m nở hậu 4.5m, 2 tầng - chỉ 8.4 tỷ TL",Nhà đất,Phường Tân Bình,"Đường Tân Hải, Phường Tân Bình, Hồ Chí Minh",Hồ Chí Minh,10.800946,106.639485,w3gv6w,w3gv6wk,G0618,8.4,74.0,2,2,luxury,cheap,,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
44869947,"Bán biệt thự Trần Phú gần biển (Bãi Dâu), (DT: 7x25.7m = 180m2), nhà đẹp hoàn công, giá chỉ 20 tỷ 5",Nhà đất,Phường Vũng Tàu,"Đường Trần Phú, Phường Vũng Tàu, Hồ Chí Minh",Hồ Chí Minh,10.368318,107.062353,w3u4ur,w3u4ur2,G0032,20.5,180.0,3,3,luxury,mid,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45204718,Nhà cấp 4 hẻm xe hơi Lâm Văn Bền Quận 7 - 5m x 19m - 95m2 - khu dân trí cao - tiện xây mới,Nhà đất,Phường Tân Hưng,"Đường Lâm Văn Bền, Phường Tân Hưng, Hồ Chí Minh",Hồ Chí Minh,10.74915,106.710131,w3gvhh,w3gvhhz,G0204,7.49,95.0,1,1,mid_range,mid,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
44673808,"207m2 biệt thự sân vườn 2 tầng - ngay Phạm Văn Đồng - Linh Tây - ngang 8,9m siêu vip",Nhà đất,Phường Thủ Đức,"Đường Số 9, Phường Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,10.87714,106.75762,w3gvvk,w3gvvk4,G0969,12.9,207.0,4,3,luxury,premium,,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,True,True,True,False,False,False,False
45223119,Chủ nhà ở xa không quản lý giảm 300tr - Cần bán nhà 4 tầng 104m2 góc 2 mặt tiền - trung tâm Quận 7,Nhà đất,Phường Tân Hưng,"Đường Huỳnh Tấn Phát, Phường Tân Hưng, Hồ Chí Minh",Hồ Chí Minh,10.732033,106.732076,w3gvh9,w3gvh9x,G0130,8.5,104.0,7,7,luxury,mid,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45196546,Bán nhà trọ D2 KDC Thuận Giao 20P thu nhập 26 triệu/tháng diện tích 10x33m full ODT đường 18m,Nhà đất,Phường Thuận Giao,"Khu dân cư Thuận Giao, Đường D2, Phường Thuận Giao, Hồ Chí Minh",Hồ Chí Minh,10.963953,106.713819,w3gyk7,w3gyk7f,G1042,13.8,330.0,20,20,luxury,premium,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45224956,"Nhà mới xây ngay THCS Tam Bình, 100m2 ngang 6.6m full thổ cư chủ bán 8.2tỷ gần Tô Ngọc Vân Thủ Đức",Nhà đất,Phường Tam Bình,"Đường Số 10, Phường Tam Bình, Hồ Chí Minh",Hồ Chí Minh,10.86709,106.734741,w3gvuf,w3gvuf3,G0939,8.2,100.0,2,3,luxury,premium,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45224841,"Chính chủ bán HXH víp 345/Trần Hưng Đạo-P Cầu Ông Lãnh mới Q1-5 tầng chỉ 7,9 tỷ. LH: 0913 620 ***",Nhà đất,Phường Cầu Ông Lãnh,"Đường Trần Hưng Đạo, Phường Cầu Ông Lãnh, Hồ Chí Minh",Hồ Chí Minh,10.759185,106.687805,w3gv5w,w3gv5wx,G0269,7.5,22.9,3,3,mid_range,cheap,,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False
45225361,"Siêu phẩm mặt tiền Bàu Bàng P13 - Tân Bình - 4 tầng - Khu KD sầm uất chỉ 7,3 tỷ LH: 0913 620 ***",Nhà đất,Phường Tân Bình,"Đường Bàu Bàng, Phường Tân Bình, Hồ Chí Minh",Hồ Chí Minh,10.800497,106.643742,w3gv6w,w3gv6wp,G0612,7.3,19.6,4,3,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
45224284,"Nhà đẹp như hoa hậu 730 Hương Lộ 2 DT 4x14, 5 tầng HXH 7m thông giá 6,9 Tỷ TL",Nhà đất,Phường Bình Trị Đông,"730, Đường Hương lộ 2, Phường Bình Trị Đông, Hồ Chí Minh",Hồ Chí Minh,10.766471,106.600428,w3gv1z,w3gv1zb,G0321,6.9,54.0,5,5,mid_range,premium,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
45201374,"Bán biệt thự đơn lập góc 2 mặt tiền sổ sẵn hầm + 5 tầng khu Phan Bá Vành, Thạnh Mỹ Lợi, Quận 2",Nhà đất,Phường Cát Lái,"70, Phường Cát Lái, Hồ Chí Minh",Hồ Chí Minh,10.763543,106.759615,w3gvjr,w3gvjr7,G0299,75.0,355.9,6,6,luxury,premium,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45223173,Nhà 2 tầng 4x11 SHR HC đủ Huỳnh Tấn Phát Q7 giá 4.85 tỷ,Nhà đất,Phường Tân Thuận,"Đường Huỳnh Tấn Phát, Phường Tân Thuận, Hồ Chí Minh",Hồ Chí Minh,10.751516,106.728655,w3gvht,w3gvhtm,G0217,4.85,40.8,2,2,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45224366,Bán nhà hẻm xe hơi 6m - Trần Khắc Chân - ngay ngã tư Phú Nhuận - 26m2 - 2tầng - 3PN giá chỉ 6.25 tỷ,Nhà đất,Phường Đức Nhuận,"Đường Trần Khắc Chân, Phường Đức Nhuận, Hồ Chí Minh",Hồ Chí Minh,10.793366,106.691389,w3gv7u,w3gv7uf,G0528,6.25,26.0,3,2,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
45219566,"60m2, bán nhà đẹp 3pn, 2 tầng, hẻm 4m, 1/ Quang Trung, p10 Gò Vấp, 6 tỷ 6 (ngay Vincom)",Nhà đất,Phường Gò Vấp,"Đường Quang Trung, Phường Gò Vấp, Hồ Chí Minh",Hồ Chí Minh,10.829941,106.671292,w3gve7,w3gve7e,G0752,6.6,60.0,3,3,mid_range,premium,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
45223742,"Bán nhanh nhà Thoại Ngọc Hầu - Tân Phú - 4,5x10m - chỉ 5,39 tỷ(TL)",Nhà đất,Phường Phú Thạnh,"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Hồ Chí Minh",Hồ Chí Minh,10.777559,106.629096,w3gv63,w3gv63u,G0397,5.39,45.4,3,2,mid_range,cheap,,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
45189911,MT Nguyễn Trọng Tuyển - ngay Nguyễn Văn Trỗi 81.3m2 (5.5x15) - 3 tầng siêu vị trí kinh doanh tốt,Nhà đất,Phường Phú Nhuận,"Đường Nguyễn Trọng Tuyển, Phường Phú Nhuận, Hồ Chí Minh",Hồ Chí Minh,10.798562,106.669153,w3gv7m,w3gv7mf,G0584,16.9,81.3,3,3,luxury,premium,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45223994,"Bán nhanh nhà Kênh Tân Hóa - Tân Phú 4,2 x 12m(56m2) - nở hậu tài lộc - giá chào 6,09 tỷ(TL)",Nhà đất,Phường Tân Phú,"Đường Kênh Tân Hóa, Phường Tân Phú, Hồ Chí Minh",Hồ Chí Minh,10.776944,106.638856,w3gv69,w3gv69u,G0387,6.09,56.0,3,3,mid_range,premium,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45223899,"Bán nhanh nhà 4 tầng lô góc không lộ giới - Tân Sơn Nhì - 4x13m(53,6m2) - chỉ 8,19 tỷ(TL)",Nhà đất,Phường Tân Sơn Nhì,"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, Hồ Chí Minh",Hồ Chí Minh,10.799783,106.630667,w3gv6q,w3gv6qn,G0596,8.19,53.6,4,3,luxury,mid,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
45210079,"Bán nhà riêng đẹp tại Nguyễn Trọng Tuyển, 4,75 tỷ, 24m2, nhiều tiện ích. DTSD 68m2 KC 3 tầng",Nhà đất,Phường Tân Sơn Hòa,"Đường Nguyễn Trọng Tuyển, Phường Tân Sơn Hòa, Hồ Chí Minh",Hồ Chí Minh,10.798192,106.667392,w3gv7m,w3gv7mb,G0584,4.75,24.0,2,3,mid_range,cheap,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
45222624,"Nhà phố khu sang Nguyễn Văn Trỗi - Nguyễn Trọng Tuyển! DT 3.7x15m, 4 tầng, TN 25tr/th, giá 13 tỷ TL",Nhà đất,Phường Phú Nhuận,"Đường Nguyễn Thị Huỳnh, Phường Phú Nhuận, Hồ Chí Minh",Hồ Chí Minh,10.796694,106.6759,w3gv7m,w3gv7mr,G0566,13.0,54.6,5,3,luxury,mid,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45195316,"Nhà 2 tầng, giảm về 5 tỷ, 39m2, xe hơi tới nhà trung tâm Linh Chiểu, Kha Vạn Cân",Nhà đất,Phường Thủ Đức,"Đường Kha Vạn Cân, Phường Thủ Đức, Hồ Chí Minh",Hồ Chí Minh,10.840733,106.740897,w3gvsv,w3gvsvq,G0809,5.0,39.0,2,0,mid_range,mid,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
45188877,"Gọi ngay! Đoàn Thị Điểm, Phường Cầu Kiệu (9x5m) - 2 tầng - 3 phòng ngủ - giá 8.3 tỷ thương lượng",Nhà đất,Phường Cầu Kiệu,"Đường Đoàn Thị Điểm, Phường Cầu Kiệu, Hồ Chí Minh",Hồ Chí Minh,10.798667,106.681867,w3gv7t,w3gv7tg,G0593,8.3,31.0,3,3,luxury,mid,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
44944990,"Mặt tiền đường 8m thông 4x12.5m, nhà mới 2 tầng khu Liên Khu 210",Nhà đất,Phường Bình Hưng Hòa,"Đường Liên Khu 2-10, Phường Bình Hưng Hòa, Hồ Chí Minh",Hồ Chí Minh,10.783154,106.60228,w3gv3g,w3gv3g1,G0440,5.18,49.0,2,2,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45223953,"Bán nhanh nhà HXH thông Yên Đỗ - Tân Sơn Nhì(Tân Phú cũ) - 4,1 x 21m(84,9m2) - giá 8,9 tỷ(TL)",Nhà đất,Phường Tân Sơn Nhì,"Đường Yên Đỗ, Phường Tân Sơn Nhì, Hồ Chí Minh",Hồ Chí Minh,10.789749,106.636402,w3gv6s,w3gv6s4,G0504,8.9,84.9,4,2,luxury,premium,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
45222354,"MT khu đường Hoa - Phan Xích Long! DT 4.5x11 H3TST, vuông vắn, TN khoán 40tr/tháng, giá chỉ 16.5 tỷ",Nhà đất,Phường Cầu Kiệu,"Đường Hoa Lan, Phường Cầu Kiệu, Hồ Chí Minh",Hồ Chí Minh,10.797279,106.689143,w3gv7v,w3gv7v8,G0587,16.5,49.5,0,0,luxury,premium,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45222510,"Ngang lớn 7,5m! HXH Hoàng Văn Thụ, Phú Nhuận, 83.2m2, 5tầng + thang máy nội thất xịn. Giá 17.1tỷ",Nhà đất,Phường Phú Nhuận,"Đường Hoàng Văn Thụ, Phường Phú Nhuận, Hồ Chí Minh",Hồ Chí Minh,10.799634,106.673659,w3gv7q,w3gv7qj,G0605,17.1,83.2,6,7,luxury,premium,,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False
45215261,"Giảm 200tr, bán đất tặng nhà, 2 tầng, gần QL1K, Linh Xuân, Thủ Đức về 3.75 tỷ",Nhà đất,Phường Linh Xuân,"Phường Linh Xuân, Hồ Chí Minh",Hồ Chí Minh,10.882663,106.772807,w3gvvt,w3gvvtj,G0992,3.75,41.0,2,2,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False
45224328,"Bán nhà riêng tại Nguyễn Thượng Hiền, 5,49 tỷ, 32m2, 2PN, 3WC, 2 tầng",Nhà đất,Phường Bình Lợi Trung,"Đường Nguyễn Thượng Hiền, Phường Bình Lợi Trung, Hồ Chí Minh",Hồ Chí Minh,10.812562,106.684969,w3gve8,w3gve8m,G0686,5.49,32.0,2,3,mid_range,cheap,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
45190535,"Quận 8 Dương Bá Trạc, nhà 3 tầng 4PN SHR, giá 4,35 tỷ",Nhà đất,Phường Chánh Hưng,"Đường Dương Bá Trạc, Phường Chánh Hưng, Hồ Chí Minh",Hồ Chí Minh,10.746392,106.689182,w3gv5u,w3gv5u2,G0188,4.35,27.0,4,3,mid_range,cheap,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45224178,Siêu phẩm mới gần MT Tô Hiến Thành - Q10 - 3PN - khu an ninh - full nội thất - tiện ở. Chỉ 7.8 tỷ,Nhà đất,Phường Hòa Hưng,"Đường Tô Hiến Thành, Phường Hòa Hưng, Hồ Chí Minh",Hồ Chí Minh,10.779564,106.667519,w3gv76,w3gv762,G0413,7.8,45.0,3,2,mid_range,cheap,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
45192385,"6,25 tỷ - hẻm xe hơi - Phú Nhuận - 2 tầng - Trần Khắc Chân - Hoàng Văn Thụ - ngay ngã tư Phú Nhuận",Nhà đất,Phường Đức Nhuận,"Đường Trần Khắc Chân, Phường Đức Nhuận, Hồ Chí Minh",Hồ Chí Minh,10.793439,106.691586,w3gv7u,w3gv7uf,G0528,6.25,25.8,3,2,mid_range,cheap,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
45223466,"Chính chủ bán nhà hẻm 1/ Nguyễn Quý Anh P Tân Sơn Nhì Q Tân Phú (55,6m2 1 lầu) 6.8 tỷ TL",Nhà đất,Phường Tân Sơn Nhì,"Đường Nguyễn Quý Anh, Phường Tân Sơn Nhì, Hồ Chí Minh",Hồ Chí Minh,10.800419,106.627754,w3gv6q,w3gv6q5,G0609,6.8,55.6,2,2,mid_range,mid,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45199308,"Nhà mới, 5 tầng 6PN HĐT 20tr/th - HXH Trần Bình Trọng, BT - DT: 4,3 nở hậu 5,7x11m (53,4m2) - 11 tỷ",Nhà đất,Phường Bình Lợi Trung,"Đường Trần Bình Trọng, Phường Bình Lợi Trung, Hồ Chí Minh",Hồ Chí Minh,10.812786,106.688341,w3gveb,w3gveb2,G0695,11.0,53.4,6,0,luxury,mid,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
44994534,Siêu phẩm mặt tiền đường số khu Cư Xá Ngân Hàng - Q7,Nhà đất,Phường Tân Thuận,"Đường 13, Phường Tân Thuận, Hồ Chí Minh",Hồ Chí Minh,10.747997,106.717051,w3gvhk,w3gvhks,G0201,17.8,62.0,5,7,luxury,premium,,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False
45009771,"Nhà phố 5 tầng đúc phường Cô Giang, Quận 1, DTSD 163m2, 6PN, công năng đại gia đình lớn ở ngay",Nhà đất,Phường Cầu Ông Lãnh,"Đường Cô Bắc, Phường Cầu Ông Lãnh, Hồ Chí Minh",Hồ Chí Minh,10.763746,106.693971,w3gv5z,w3gv5zk,G0301,17.0,40.0,6,6,luxury,premium,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
45223116,"Mã Lò ngang 4.4m 2 tầng BTCT hẻm 6m gần Lê Văn Quới, 3.85 tỷ",Nhà đất,Phường Bình Trị Đông,"Đường Mã Lò, Phường Bình Trị Đông, Hồ Chí Minh",Hồ Chí Minh,10.782644,106.609233,w3gv3f,w3gv3fy,G0434,3.85,33.0,2,2,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39328171,"Bán nhà phố tân cổ điển KDC Compoud Green Riverside Huỳnh Tấn Phát, Nhà Bè - Giá 8.5 tỷ, 6.4x12.86m",Nhà đất,Xã Nhà Bè,"Green Riverside, Đường Huỳnh Tấn Phát, Xã Nhà Bè, Hồ Chí Minh",Hồ Chí Minh,10.67833,106.754433,w3gutr,w3gutrb,G0060,8.5,82.2,4,6,luxury,premium,,False,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,True,True,False,False,False,False
45061609,"Nhà đẹp đón tết, 3 tầng, chỉ với 4.95 tỷ. Ngay Trường Lưu, Q9, TP HCM",Nhà đất,Phường Long Trường,"Đường Trường Lưu, Phường Long Trường, Hồ Chí Minh",Hồ Chí Minh,10.796978,106.823449,w3gvqv,w3gvqvd,G0573,4.95,50.6,4,4,mid_range,mid,,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
45032097,Hẻm 3m một trục thông đường Thích Quảng Đức,Nhà đất,Phường Đức Nhuận,"Đường Thích Quảng Đức, Phường Đức Nhuận, Hồ Chí Minh",Hồ Chí Minh,10.805815,106.682092,w3gv7x,w3gv7x5,G0656,4.85,18.3,2,3,mid_range,cheap,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
44126704,Nhà đẹp sát Hà Huy Giáp - 4x15m - 3 tầng - Ô tô đỗ cửa - chỉ 5.6 tỷ,Nhà đất,Phường An Phú Đông,"Đường Thạnh Lộc 48, Phường An Phú Đông, Hồ Chí Minh",Hồ Chí Minh,10.874398,106.68494,w3gvge,w3gvget,G0965,5.6,60.0,3,0,mid_range,mid,,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
43552916,"Mặt tiền đường Nguyễn Tri Phương 4.3x16m, nhà 4 lầu vị trí đẹp ngay đại học Kinh Tế, giá 24.8 tỷ TL",Nhà đất,Phường Vườn Lài,"Đường Nguyễn Tri Phương, Phường Vườn Lài, Hồ Chí Minh",Hồ Chí Minh,10.763064,106.668119,w3gv5r,w3gv5r3,G0296,24.8,63.3,6,7,luxury,premium,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
45051102,"Mặt tiền đường 16m, nhà 4tầng+sân thượng 5PN, tặng full nội thất, ở ngay, chỉ 5.1tỷ rẻ nhất khu vực",Nhà đất,Phường Long Phước,"Đường Tam Đa, Phường Long Phước, Hồ Chí Minh",Hồ Chí Minh,10.854819,106.753231,w3gvv0,w3gvv0p,G0896,5.1,56.2,5,4,mid_range,mid,,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
44329060,"Nhơn Đức - Nhà Bè, nhà 171m2 (7m x 25m), xe hơi ngủ trong nhà. Giá 6.8 tỷ",Nhà đất,Xã Hiệp Phước,"Đường Lê Văn Lương, Xã Hiệp Phước, Hồ Chí Minh",Hồ Chí Minh,10.675206,106.698468,w3guez,w3guezr,G0057,6.8,171.0,3,4,mid_range,mid,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
42104888,"Bán nhà hẻm 137/16 Trần Đình Quận 1, cách Trần Hưng Đạo 70m, 2 MT trước sau. Nhà hoàn công",Nhà đất,Phường Cầu Ông Lãnh,"Đường Trần Đình Xu, Phường Cầu Ông Lãnh, Hồ Chí Minh",Hồ Chí Minh,10.761297,106.690163,w3gv5z,w3gv5z1,G0285,16.0,48.3,4,3,luxury,premium,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
45083827,"Bán gấp nhà (SHR) Thạnh Lộc 19 ngay ngã tư Ga, 3PN, 50,5m2",Nhà đất,Phường An Phú Đông,"Đường Thạnh Lộc 19, Phường An Phú Đông, Hồ Chí Minh",Hồ Chí Minh,10.871281,106.685487,w3gvge,w3gvgen,G0953,4.48,50.5,3,2,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
45149696,"Bán gấp trước tết nhà (SHR) 1 xẹc Thạnh Xuân 33 ngay uỷ ban Thạnh Xuân, 55,1m2, đường 7m",Nhà đất,Phường Thới An,"Đường Thạnh Xuân 33, Phường Thới An, Hồ Chí Minh",Hồ Chí Minh,10.865614,106.670646,w3gvg6,w3gvg65,G0934,4.7,55.1,2,3,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False
44773068,"Nhà phố HXH 6m oto trong nhà, đường Trần Hưng Đạo Q1 (3.8x20m) 4 lầu giá chỉ 12.6tỷ thương lượng",Nhà đất,Phường Cầu Ông Lãnh,"Đường Trần Hưng Đạo, Phường Cầu Ông Lãnh, Hồ Chí Minh",Hồ Chí Minh,10.759078,106.687691,w3gv5w,w3gv5wx,G0269,12.6,65.0,6,3,luxury,mid,,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
45057882,Hiếm! Nhà mới sát Ngã Tư 4 Ga - Chợ Cầu Đồng,Nhà đất,Phường An Phú Đông,"Đường Thạnh Lộc 27, Phường An Phú Đông, Hồ Chí Minh",Hồ Chí Minh,10.87281,106.679442,w3gvge,w3gvge3,G0957,4.5,54.2,2,3,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45184381,"Hiếm! Nhà xây mới 100% Ngã Tư Ga - Chợ Cầu Đồng, DT: 4x20m - Khu đồng bộ đường 9m",Nhà đất,Phường An Phú Đông,"Đường Thạnh Lộc 27, Phường An Phú Đông, Hồ Chí Minh",Hồ Chí Minh,10.868222,106.687917,w3gvgd,w3gvgdr,G0946,7.15,79.3,4,6,mid_range,premium,,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
45158404,"Hiếm! Nhà cách chợ cầu Đồng 200m, Ngã Tư Ga 500m. Sổ riêng",Nhà đất,Phường An Phú Đông,"Đường Thạnh Lộc 27, Phường An Phú Đông, Hồ Chí Minh",Hồ Chí Minh,10.870064,106.682767,w3gvgd,w3gvgdu,G0949,4.5,54.2,2,3,mid_range,cheap,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
44953675,"Nhà mới xây khu đồng bộ TX24, đường thông kinh doanh buôn bán nhỏ",Nhà đất,Phường Thới An,"Đường Thạnh Xuân 24, Phường Thới An, Hồ Chí Minh",Hồ Chí Minh,10.877463,106.673025,w3gvgk,w3gvgkh,G0970,5.85,53.0,3,4,mid_range,mid,,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
