result_set_id,user_id,session_id,timestamp,algorithm_version,raw_query,inferred_intent,budget_group,filter_district,filter_price_max,filter_bedrooms,listing_id,retrieval_rank,score,matched_features,partial_match_features,llm_chosen,llm_rank,explanation,comparison,model_name
rs_300278,usr_1112,sess_1112_0,2026-01-13T23:16:53Z,claude_rerank_v3,tìm nhà đất Phường Thới An vị trí đẹp gần trường học,buy_for_living,affordable,Phường Thới An,2.3,2,44816274,9,0.433,near_school,,0,,,,
rs_300279,usr_1113,sess_1113_0,2026-01-16T10:39:19Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, rẻ một chút",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45200975,0,0.903,near_school|near_hospital,,1,0.0,"Nhà đất Xã Nhà Bè 2 phòng ngủ khớp near_school và near_hospital, giá 2.3 tỷ nằm trong ngân sách 1.7-2.8 tỷ.","Là căn duy nhất vừa trong ngân sách vừa khớp near_school lẫn near_hospital, tốt nhất cả về giá lẫn tiện ích.",claude-agent-rerank
rs_300279,usr_1113,sess_1113_0,2026-01-16T10:39:19Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, rẻ một chút",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45203517,1,0.744,near_school,,1,1.0,"Nhà đất Xã Nhà Bè 2 phòng ngủ có near_school, giá 3.4 tỷ thấp thứ hai trong nhóm.","Rẻ hơn phần lớn các căn còn lại và vẫn giữ near_school, hợp nhu cầu rẻ một chút.",claude-agent-rerank
rs_300279,usr_1113,sess_1113_0,2026-01-16T10:39:19Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, rẻ một chút",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44582359,2,0.712,near_school,,1,2.0,"Nhà đất Xã Nhà Bè 2 phòng ngủ có near_school, parking và security_24h.",Thêm parking và bảo vệ so với các căn cùng tầm giá mà vẫn khớp near_school.,claude-agent-rerank
rs_300279,usr_1113,sess_1113_0,2026-01-16T10:39:19Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, rẻ một chút",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45206999,3,0.709,near_school,,0,,,,
rs_300279,usr_1113,sess_1113_0,2026-01-16T10:39:19Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, rẻ một chút",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45201332,4,0.655,near_school,,0,,,,
rs_300279,usr_1113,sess_1113_0,2026-01-16T10:39:19Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, rẻ một chút",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44741333,5,0.6,,,0,,,,
rs_300279,usr_1113,sess_1113_0,2026-01-16T10:39:19Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, rẻ một chút",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45056553,6,0.568,near_school,,0,,,,
rs_300279,usr_1113,sess_1113_0,2026-01-16T10:39:19Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, rẻ một chút",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44986524,7,0.56,,,0,,,,
rs_300279,usr_1113,sess_1113_0,2026-01-16T10:39:19Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, rẻ một chút",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44887604,8,0.567,,,0,,,,
rs_300279,usr_1113,sess_1113_0,2026-01-16T10:39:19Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, rẻ một chút",buy_for_living,affordable,Xã Nhà Bè,2.8,2,39465019,9,0.549,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300280,usr_1113,sess_1113_0,2026-03-24T22:45:52Z,claude_rerank_v3,"cần mua nhà đất 2 phòng ngủ ở Xã Nhà Bè để ở, giá tốt",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45200975,0,0.895,near_school|near_hospital,,1,0.0,"Nhà đất Xã Nhà Bè 2 phòng ngủ đúng nhu cầu, khớp near_school và near_hospital, giá 2.3 tỷ trong ngân sách.","Đúng loại nhà đất, đúng 2 phòng ngủ, trong ngân sách và khớp near_school, vượt trội mọi tiêu chí.",claude-agent-rerank
rs_300280,usr_1113,sess_1113_0,2026-03-24T22:45:52Z,claude_rerank_v3,"cần mua nhà đất 2 phòng ngủ ở Xã Nhà Bè để ở, giá tốt",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45203517,1,0.73,near_school,,1,1.0,"Nhà đất Xã Nhà Bè 2 phòng ngủ có near_school, giá 3.4 tỷ, phù hợp mua để ở giá tốt.","Giá thấp thứ hai và vẫn khớp near_school, tiết kiệm hơn các căn từ 3.6 tỷ trở lên.",claude-agent-rerank
rs_300280,usr_1113,sess_1113_0,2026-03-24T22:45:52Z,claude_rerank_v3,"cần mua nhà đất 2 phòng ngủ ở Xã Nhà Bè để ở, giá tốt",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44582359,2,0.717,near_school,,1,2.0,"Nhà đất Xã Nhà Bè 2 phòng ngủ có near_school, parking và security_24h.",Nhiều tiện ích an ninh và chỗ đậu xe hơn các căn cùng giá mà vẫn khớp near_school.,claude-agent-rerank
rs_300280,usr_1113,sess_1113_0,2026-03-24T22:45:52Z,claude_rerank_v3,"cần mua nhà đất 2 phòng ngủ ở Xã Nhà Bè để ở, giá tốt",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45206999,3,0.722,near_school,,0,,,,
rs_300280,usr_1113,sess_1113_0,2026-03-24T22:45:52Z,claude_rerank_v3,"cần mua nhà đất 2 phòng ngủ ở Xã Nhà Bè để ở, giá tốt",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45201332,4,0.647,near_school,,0,,,,
rs_300280,usr_1113,sess_1113_0,2026-03-24T22:45:52Z,claude_rerank_v3,"cần mua nhà đất 2 phòng ngủ ở Xã Nhà Bè để ở, giá tốt",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44741333,5,0.589,,,0,,,,
rs_300280,usr_1113,sess_1113_0,2026-03-24T22:45:52Z,claude_rerank_v3,"cần mua nhà đất 2 phòng ngủ ở Xã Nhà Bè để ở, giá tốt",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45056553,6,0.572,near_school,,0,,,,
rs_300280,usr_1113,sess_1113_0,2026-03-24T22:45:52Z,claude_rerank_v3,"cần mua nhà đất 2 phòng ngủ ở Xã Nhà Bè để ở, giá tốt",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44986524,7,0.57,,,0,,,,
rs_300280,usr_1113,sess_1113_0,2026-03-24T22:45:52Z,claude_rerank_v3,"cần mua nhà đất 2 phòng ngủ ở Xã Nhà Bè để ở, giá tốt",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44887604,8,0.551,,,0,,,,
rs_300280,usr_1113,sess_1113_0,2026-03-24T22:45:52Z,claude_rerank_v3,"cần mua nhà đất 2 phòng ngủ ở Xã Nhà Bè để ở, giá tốt",buy_for_living,affordable,Xã Nhà Bè,2.8,2,39465019,9,0.578,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300281,usr_1113,sess_1113_0,2026-01-20T10:07:38Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45200975,0,0.908,near_school|near_hospital,,1,0.0,"Nhà đất Xã Nhà Bè 2 phòng ngủ khớp near_school và near_hospital, giá 2.3 tỷ trong ngân sách 1.7-2.8 tỷ.","Duy nhất vừa trong ngân sách vừa khớp near_school, tốt nhất cho nhu cầu 2 phòng ngủ giá rẻ.",claude-agent-rerank
rs_300281,usr_1113,sess_1113_0,2026-01-20T10:07:38Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45203517,1,0.738,near_school,,1,1.0,"Nhà đất Xã Nhà Bè 2 phòng ngủ có near_school, giá 3.4 tỷ thấp thứ hai trong nhóm.","Rẻ hơn đa số căn còn lại và vẫn khớp near_school, hợp tiêu chí giá rẻ.",claude-agent-rerank
rs_300281,usr_1113,sess_1113_0,2026-01-20T10:07:38Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44582359,2,0.697,near_school,,1,2.0,"Nhà đất Xã Nhà Bè 2 phòng ngủ có near_school, parking và security_24h.",Thêm parking và bảo vệ so với các căn cùng tầm giá mà vẫn khớp near_school.,claude-agent-rerank
rs_300281,usr_1113,sess_1113_0,2026-01-20T10:07:38Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45206999,3,0.704,near_school,,0,,,,
rs_300281,usr_1113,sess_1113_0,2026-01-20T10:07:38Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45201332,4,0.647,near_school,,0,,,,
rs_300281,usr_1113,sess_1113_0,2026-01-20T10:07:38Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44741333,5,0.568,,,0,,,,
rs_300281,usr_1113,sess_1113_0,2026-01-20T10:07:38Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Xã Nhà Bè,2.8,2,45056553,6,0.562,near_school,,0,,,,
rs_300281,usr_1113,sess_1113_0,2026-01-20T10:07:38Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44986524,7,0.543,,,0,,,,
rs_300281,usr_1113,sess_1113_0,2026-01-20T10:07:38Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Xã Nhà Bè,2.8,2,44887604,8,0.57,,,0,,,,
rs_300281,usr_1113,sess_1113_0,2026-01-20T10:07:38Z,claude_rerank_v3,"nhà ở Xã Nhà Bè thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Xã Nhà Bè,2.8,2,39465019,9,0.573,near_school|park|near_hospital,kids_playground~park,0,,,,
rs_300282,usr_1114,sess_1114_0,2026-02-17T05:48:54Z,claude_rerank_v3,tìm căn hộ Phường Gia Định rẻ một chút gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,44910889,0,0.808,near_school,,1,0.0,"Căn hộ Phường Gia Định 2 phòng ngủ có near_school và near_hospital, giá 3.15 tỷ thấp nhất trong nhóm 2 phòng.","Rẻ nhất trong các căn hộ đủ 2 phòng ngủ mà vẫn khớp near_school, đúng nhu cầu tìm căn hộ gần trường.",claude-agent-rerank
rs_300282,usr_1114,sess_1114_0,2026-02-17T05:48:54Z,claude_rerank_v3,tìm căn hộ Phường Gia Định rẻ một chút gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,45244476,1,0.747,near_school,,0,,,,
rs_300282,usr_1114,sess_1114_0,2026-02-17T05:48:54Z,claude_rerank_v3,tìm căn hộ Phường Gia Định rẻ một chút gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,44877318,2,0.729,near_school,,1,1.0,"Căn hộ Gia Định 2 phòng ngủ có near_school, kèm security_24h, elevator và river_view.","Giá 3.6 tỷ vẫn thấp và khớp near_school, thêm view sông so với các căn cùng tầm.",claude-agent-rerank
rs_300282,usr_1114,sess_1114_0,2026-02-17T05:48:54Z,claude_rerank_v3,tìm căn hộ Phường Gia Định rẻ một chút gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,43927551,3,0.705,near_school,,1,2.0,"Căn hộ Gia Định 2 phòng ngủ có near_school và near_hospital, kèm balcony, elevator.","Khớp cả near_school lẫn near_hospital, nhiều tiện ích hơn phần lớn căn hộ trong nhóm.",claude-agent-rerank
rs_300282,usr_1114,sess_1114_0,2026-02-17T05:48:54Z,claude_rerank_v3,tìm căn hộ Phường Gia Định rẻ một chút gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,45266795,4,0.66,near_school,,0,,,,
rs_300282,usr_1114,sess_1114_0,2026-02-17T05:48:54Z,claude_rerank_v3,tìm căn hộ Phường Gia Định rẻ một chút gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,44634121,5,0.582,,,0,,,,
rs_300282,usr_1114,sess_1114_0,2026-02-17T05:48:54Z,claude_rerank_v3,tìm căn hộ Phường Gia Định rẻ một chút gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,44992114,6,0.555,,,0,,,,
rs_300282,usr_1114,sess_1114_0,2026-02-17T05:48:54Z,claude_rerank_v3,tìm căn hộ Phường Gia Định rẻ một chút gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,45067704,7,0.55,near_school,,0,,,,
rs_300282,usr_1114,sess_1114_0,2026-02-17T05:48:54Z,claude_rerank_v3,tìm căn hộ Phường Gia Định rẻ một chút gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,43220620,8,0.555,near_school,,0,,,,
rs_300282,usr_1114,sess_1114_0,2026-02-17T05:48:54Z,claude_rerank_v3,tìm căn hộ Phường Gia Định rẻ một chút gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,44757351,9,0.54,near_school,,0,,,,
rs_300283,usr_1114,sess_1114_0,2026-01-14T06:35:24Z,claude_rerank_v3,tìm căn hộ Phường Gia Định giá rẻ gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,44910889,0,0.785,near_school,,1,0.0,"Căn hộ Phường Gia Định 2 phòng ngủ có near_school và near_hospital, giá 3.15 tỷ thấp nhất trong nhóm 2 phòng.","Rẻ nhất trong các căn hộ đủ 2 phòng ngủ và khớp near_school, hợp nhu cầu căn hộ giá rẻ gần trường.",claude-agent-rerank
rs_300283,usr_1114,sess_1114_0,2026-01-14T06:35:24Z,claude_rerank_v3,tìm căn hộ Phường Gia Định giá rẻ gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,45244476,1,0.729,near_school,,0,,,,
rs_300283,usr_1114,sess_1114_0,2026-01-14T06:35:24Z,claude_rerank_v3,tìm căn hộ Phường Gia Định giá rẻ gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,44877318,2,0.721,near_school,,1,1.0,"Căn hộ Gia Định 2 phòng ngủ có near_school, kèm security_24h, elevator và river_view.","Giá 3.6 tỷ vẫn thấp và khớp near_school, có thêm view sông so với các căn khác.",claude-agent-rerank
rs_300283,usr_1114,sess_1114_0,2026-01-14T06:35:24Z,claude_rerank_v3,tìm căn hộ Phường Gia Định giá rẻ gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,43927551,3,0.699,near_school,,1,2.0,"Căn hộ Gia Định 2 phòng ngủ có near_school và near_hospital, kèm balcony, elevator.","Khớp cả near_school lẫn near_hospital, nhiều tiện ích hơn phần lớn căn hộ còn lại.",claude-agent-rerank
rs_300283,usr_1114,sess_1114_0,2026-01-14T06:35:24Z,claude_rerank_v3,tìm căn hộ Phường Gia Định giá rẻ gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,45266795,4,0.667,near_school,,0,,,,
rs_300283,usr_1114,sess_1114_0,2026-01-14T06:35:24Z,claude_rerank_v3,tìm căn hộ Phường Gia Định giá rẻ gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,44634121,5,0.602,,,0,,,,
rs_300283,usr_1114,sess_1114_0,2026-01-14T06:35:24Z,claude_rerank_v3,tìm căn hộ Phường Gia Định giá rẻ gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,44992114,6,0.57,,,0,,,,
rs_300283,usr_1114,sess_1114_0,2026-01-14T06:35:24Z,claude_rerank_v3,tìm căn hộ Phường Gia Định giá rẻ gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,45067704,7,0.539,near_school,,0,,,,
rs_300283,usr_1114,sess_1114_0,2026-01-14T06:35:24Z,claude_rerank_v3,tìm căn hộ Phường Gia Định giá rẻ gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,43220620,8,0.547,near_school,,0,,,,
rs_300283,usr_1114,sess_1114_0,2026-01-14T06:35:24Z,claude_rerank_v3,tìm căn hộ Phường Gia Định giá rẻ gần trường học,buy_for_living,affordable,Phường Gia Định,2.6,2,44757351,9,0.542,near_school,,0,,,,
rs_300284,usr_1115,sess_1115_1,2026-01-09T13:03:44Z,claude_rerank_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,2.6,2,45202954,0,0.644,kids_playground|park,,1,0.0,"Căn hộ Phường Phú Thuận 2 phòng ngủ khớp park và kids_playground, kèm pool, gym, giá 3.9 tỷ thấp nhất nhóm tiện ích đầy đủ.","Rẻ nhất trong các căn đủ tiện ích pool, gym, park, kids_playground, hợp gia đình hơn các căn ít tiện ích.",claude-agent-rerank
rs_300284,usr_1115,sess_1115_1,2026-01-09T13:03:44Z,claude_rerank_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,2.6,2,45055545,1,0.628,kids_playground|park,,0,,,,
rs_300284,usr_1115,sess_1115_1,2026-01-09T13:03:44Z,claude_rerank_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,2.6,2,45202945,2,0.622,kids_playground|park,,0,,,,
rs_300284,usr_1115,sess_1115_1,2026-01-09T13:03:44Z,claude_rerank_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,2.6,2,45133806,3,0.647,kids_playground|park,,0,,,,
rs_300284,usr_1115,sess_1115_1,2026-01-09T13:03:44Z,claude_rerank_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,2.6,2,45202949,4,0.6,kids_playground|park,,0,,,,
rs_300284,usr_1115,sess_1115_1,2026-01-09T13:03:44Z,claude_rerank_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,2.6,2,45133822,5,0.598,kids_playground|park,,0,,,,
rs_300284,usr_1115,sess_1115_1,2026-01-09T13:03:44Z,claude_rerank_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,2.6,2,45227501,6,0.586,near_school|park,kids_playground~park,1,1.0,"Căn hộ Phú Thuận 2 phòng ngủ khớp near_school (ưu tiên cao nhất) và park, kèm pool, gym.","Là căn duy nhất khớp near_school trong nhóm, đúng tiện ích quan trọng nhất người dùng ưa thích.",claude-agent-rerank
rs_300284,usr_1115,sess_1115_1,2026-01-09T13:03:44Z,claude_rerank_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,2.6,2,45247231,7,0.573,kids_playground,park~kids_playground,0,,,,
rs_300284,usr_1115,sess_1115_1,2026-01-09T13:03:44Z,claude_rerank_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,2.6,2,45246753,8,0.546,kids_playground,park~kids_playground,0,,,,
rs_300284,usr_1115,sess_1115_1,2026-01-09T13:03:44Z,claude_rerank_v3,"nhà ở Phường Phú Thuận thoáng mát 2pn, giá rẻ",buy_for_living,affordable,Phường Phú Thuận,2.6,2,45232873,9,0.553,,,1,2.0,"Căn hộ Phú Thuận 2 phòng ngủ, giá 3.65 tỷ thấp nhất nhóm, có elevator, security_24h và river_view.","Giá thấp nhất trong nhóm, đáp ứng tốt tiêu chí giá rẻ dù ít tiện ích cộng đồng hơn.",claude-agent-rerank
rs_300285,usr_1115,sess_1115_0,2026-01-22T00:41:43Z,claude_rerank_v3,căn hộ Phường Phú Thuận giá tốt cho vợ chồng mới cưới,buy_for_living,affordable,Phường Phú Thuận,2.6,2,45202954,0,0.647,kids_playground|park,,1,0.0,"Căn hộ Phường Phú Thuận 2 phòng ngủ khớp park và kids_playground, kèm pool, gym, giá 3.9 tỷ.","Rẻ nhất trong nhóm căn đủ tiện ích cộng đồng, hợp vợ chồng mới cưới hơn các căn ít tiện ích.",claude-agent-rerank
rs_300285,usr_1115,sess_1115_0,2026-01-22T00:41:43Z,claude_rerank_v3,căn hộ Phường Phú Thuận giá tốt cho vợ chồng mới cưới,buy_for_living,affordable,Phường Phú Thuận,2.6,2,45055545,1,0.657,kids_playground|park,,0,,,,
rs_300285,usr_1115,sess_1115_0,2026-01-22T00:41:43Z,claude_rerank_v3,căn hộ Phường Phú Thuận giá tốt cho vợ chồng mới cưới,buy_for_living,affordable,Phường Phú Thuận,2.6,2,45202945,2,0.628,kids_playground|park,,0,,,,
rs_300285,usr_1115,sess_1115_0,2026-01-22T00:41:43Z,claude_rerank_v3,căn hộ Phường Phú Thuận giá tốt cho vợ chồng mới cưới,buy_for_living,affordable,Phường Phú Thuận,2.6,2,45133806,3,0.63,kids_playground|park,,0,,,,
rs_300285,usr_1115,sess_1115_0,2026-01-22T00:41:43Z,claude_rerank_v3,căn hộ Phường Phú Thuận giá tốt cho vợ chồng mới cưới,buy_for_living,affordable,Phường Phú Thuận,2.6,2,45202949,4,0.597,kids_playground|park,,0,,,,
rs_300285,usr_1115,sess_1115_0,2026-01-22T00:41:43Z,claude_rerank_v3,căn hộ Phường Phú Thuận giá tốt cho vợ chồng mới cưới,buy_for_living,affordable,Phường Phú Thuận,2.6,2,45133822,5,0.592,kids_playground|park,,0,,,,
rs_300285,usr_1115,sess_1115_0,2026-01-22T00:41:43Z,claude_rerank_v3,căn hộ Phường Phú Thuận giá tốt cho vợ chồng mới cưới,buy_for_living,affordable,Phường Phú Thuận,2.6,2,45227501,6,0.584,near_school|park,kids_playground~park,1,2.0,"Căn hộ Phú Thuận 2 phòng ngủ khớp near_school và park, kèm pool, gym.","Là căn duy nhất khớp near_school trong nhóm, đáp ứng tiện ích ưu tiên cao nhất.",claude-agent-rerank
rs_300285,usr_1115,sess_1115_0,2026-01-22T00:41:43Z,claude_rerank_v3,căn hộ Phường Phú Thuận giá tốt cho vợ chồng mới cưới,buy_for_living,affordable,Phường Phú Thuận,2.6,2,45247231,7,0.567,kids_playground,park~kids_playground,0,,,,
rs_300285,usr_1115,sess_1115_0,2026-01-22T00:41:43Z,claude_rerank_v3,căn hộ Phường Phú Thuận giá tốt cho vợ chồng mới cưới,buy_for_living,affordable,Phường Phú Thuận,2.6,2,45246753,8,0.555,kids_playground,park~kids_playground,0,,,,
rs_300285,usr_1115,sess_1115_0,2026-01-22T00:41:43Z,claude_rerank_v3,căn hộ Phường Phú Thuận giá tốt cho vợ chồng mới cưới,buy_for_living,affordable,Phường Phú Thuận,2.6,2,45232873,9,0.554,,,1,1.0,"Căn hộ Phú Thuận 2 phòng ngủ, giá 3.65 tỷ thấp nhất nhóm, có elevator, security_24h và river_view.","Giá tốt nhất trong nhóm, phù hợp ngân sách vợ chồng mới cưới.",claude-agent-rerank
rs_300286,usr_1116,sess_1116_0,2026-04-04T07:14:42Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,44768286,0,0.598,near_mall|security_24h,near_market~near_mall,1,0.0,"Nhà đất Phường Tân Hưng 2 phòng ngủ khớp near_mall (ưu tiên cao nhất) và security_24h, giá 3.7 tỷ rẻ nhất nhóm.","Rẻ nhất trong nhóm mà vẫn khớp near_mall và security_24h, hợp tiêu chí đầu tư giá rẻ nhất.",claude-agent-rerank
rs_300286,usr_1116,sess_1116_0,2026-04-04T07:14:42Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,45005416,1,0.586,near_mall|near_market|security_24h,,0,,,,
rs_300286,usr_1116,sess_1116_0,2026-04-04T07:14:42Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,45252887,2,0.57,near_mall|near_market|security_24h,,1,2.0,"Nhà đất Tân Hưng 2 phòng ngủ khớp near_mall, near_market và security_24h, kèm parking.","Cùng bộ tiện ích near_mall, near_market, security_24h, là lựa chọn đầu tư song hành giá còn tương đối thấp.",claude-agent-rerank
rs_300286,usr_1116,sess_1116_0,2026-04-04T07:14:42Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,44974281,3,0.57,near_mall|near_market|security_24h,,0,,,,
rs_300286,usr_1116,sess_1116_0,2026-04-04T07:14:42Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,45068527,4,0.584,near_mall|near_market|security_24h,,0,,,,
rs_300286,usr_1116,sess_1116_0,2026-04-04T07:14:42Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,44523302,5,0.564,near_mall|near_market|security_24h,,0,,,,
rs_300286,usr_1116,sess_1116_0,2026-04-04T07:14:42Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,44954044,6,0.574,near_mall|near_market|security_24h,,1,1.0,"Nhà đất Tân Hưng 2 phòng ngủ khớp near_mall, near_market và security_24h, kèm parking.","Khớp thêm near_market so với căn dẫn đầu, nhiều tiện ích thương mại hơn cho đầu tư.",claude-agent-rerank
rs_300286,usr_1116,sess_1116_0,2026-04-04T07:14:42Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,44359769,7,0.595,near_mall|near_market|security_24h,,0,,,,
rs_300286,usr_1116,sess_1116_0,2026-04-04T07:14:42Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,45103011,8,0.567,near_mall|near_market|security_24h,,0,,,,
rs_300286,usr_1116,sess_1116_0,2026-04-04T07:14:42Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,44419144,9,0.566,near_mall|near_market|security_24h,,0,,,,
rs_300287,usr_1116,sess_1116_0,2026-04-09T11:13:25Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,44768286,0,0.613,near_mall|security_24h,near_market~near_mall,1,0.0,"Nhà đất Phường Tân Hưng 2 phòng ngủ khớp near_mall và security_24h, giá 3.7 tỷ rẻ nhất nhóm.","Rẻ nhất trong nhóm mà vẫn khớp near_mall (ưu tiên cao nhất) và security_24h, tốt nhất cho đầu tư giá rẻ.",claude-agent-rerank
rs_300287,usr_1116,sess_1116_0,2026-04-09T11:13:25Z,claude_rerank_v3,"mua nhà đất đầu tư ở Phường Tân Hưng pháp lý rõ ràng, giá rẻ",investment,affordable,Phường Tân Hưng,2.1,1,45005416,1,0.584,near_mall|near_market|security_24h,,0,,,,
